season,team1_id,team1_score,team2_id,team2_score,numot,team1_seed,team2_seed,host_site,host_lat,host_long,team1_lat,team2_lat,team1_long,team2_long,team1_teamname,team2_teamname,team1_fg2pct,team2_fg2pct,team1_fg3pct,team2_fg3pct,team1_ftpct,team2_ftpct,team1_blockpct,team2_blockpct,team1_oppfg2pct,team2_oppfg2pct,team1_oppfg3pct,team2_oppfg3pct,team1_oppftpct,team2_oppftpct,team1_oppblockpct,team2_oppblockpct,team1_f3grate,team2_f3grate,team1_oppf3grate,team2_oppf3grate,team1_arate,team2_arate,team1_opparate,team2_opparate,team1_stlrate,team2_stlrate,team1_oppstlrate,team2_oppstlrate,team1_tempo,team2_tempo,team1_adjtempo,team2_adjtempo,team1_oe,team2_oe,team1_adjoe,team2_adjoe,team1_de,team2_de,team1_adjde,team2_adjde,team1_ap_preseason,team2_ap_preseason,team1_ap_final,team2_ap_final,team1_coaches_preseason,team2_coaches_preseason,team1_coaches_before_final,team2_coaches_before_final,team1_rpi_rating,team2_rpi_rating,team1_coach_id,team2_coach_id,team1_coach_name,team2_coach_name,team1_pt_school_ncaa,team2_pt_school_ncaa,team1_pt_overall_ncaa,team2_pt_overall_ncaa,team1_pt_school_s16,team2_pt_school_s16,team1_pt_overall_s16,team2_pt_overall_s16,team1_pt_school_ff,team2_pt_school_ff,team1_pt_overall_ff,team2_pt_overall_ff,team1_pt_career_school_wins,team2_pt_career_school_wins,team1_pt_career_school_losses,team2_pt_career_school_losses,team1_pt_career_overall_losses,team2_pt_career_overall_losses,team1_pt_team_season_wins,team2_pt_team_season_wins,team1_pt_team_season_losses,team2_pt_team_season_losses,team1_pt_coach_season_wins,team2_pt_coach_season_wins,team1_pt_coach_season_losses,team2_pt_coach_season_losses
2012,1325,62,1378,56,0,13,12,Nashville,36.1667,-86.7833,39.334351,28.056647,-82.094162,-82.415876,Ohio,South Florida,47.6948,49.0295,33.9719,31.1538,69.0541,70.9622,8.1336,10.2796,48.2877,43.1743,29.9689,30.6897,71.4286,70.568,10.0159,9.8734,38.3635,30.4985,35.5408,32.294,53.9261,54.3742,53.6328,56.1878,0.1407,0.0933,0.0882,0.1167,67.1077,59.782,67.1738,59.8498,104.3684,97.6666,104.4235,99.433,93.2305,95.0723,94.3952,89.3699,,,,,,,,,0.582,0.506,john-groce-1,stan-heath-1,John Groce,Stan Heath,1,0,1,3,0,0,0,1,0,0,0,0,83,183,55,90,55,167,27,20,7,13,27,20,7,13
2012,1462,70,1250,58,0,10,15,Greensboro,36.08,-79.8194,39.149291,40.607158,-84.477648,-75.378887,Xavier,Lehigh,48.7197,49.3641,35.1297,34.7458,69.475,76.6043,10.1733,7.7586,45.5162,45.9248,30.5177,33.2248,74.0437,70.5975,8.558,10.4928,25.2393,36.0122,35.6138,32.4868,52.1691,49.827,58.2126,55.443,0.0881,0.1125,0.0947,0.0804,67.6984,68.3173,67.5753,68.6088,103.3508,110.0147,105.8775,107.3817,98.5168,94.7829,95.3965,98.1931,14,,,,15,,,,0.554,0.556,chris-mack-1,brett-reed-1,Chris Mack,Brett Reed,2,1,2,1,1,0,1,0,0,0,0,0,71,93,29,62,29,62,21,26,12,7,21,26,12,7
2012,1196,68,1266,58,0,7,3,Phoenix,33.45,-112.0667,29.638248,43.038765,-82.361195,-87.928122,Florida,Marquette,53.0875,49.9652,38.0192,33.7248,71.2857,72.0818,8.8842,8.7707,46.1265,44.4285,34.1906,31.6024,69.2557,68.5127,9.3482,10.4384,44.6081,29.3163,31.9632,32.6392,56.4549,63.1121,51.5429,58.1227,0.0958,0.1226,0.0777,0.1008,65.0996,70.6754,64.8676,71.3801,115.6731,107.2883,118.5885,109.9601,100.7488,93.8154,100.0833,92.5226,8,22,25,11,10,21,12,13,0.582,0.566,billy-donovan-1,buzz-williams-1,Billy Donovan,Buzz Williams,11,3,11,3,5,1,5,1,3,0,3,0,418,108,157,44,177,61,23,25,10,7,23,25,10,7
2012,1257,57,1277,44,0,4,1,Phoenix,33.45,-112.0667,38.215752,42.72476,-85.758843,-84.473639,Louisville,Michigan St.,47.1576,52.1262,31.7872,36.1664,68.7651,69.8684,12.7561,12.4013,42.234,42.4171,30.2778,29.9301,66.3185,70.4412,9.3023,7.476,32.135,27.4988,32.2436,36.0929,55.244,59.0625,52.8588,52.4634,0.1297,0.1095,0.1043,0.0955,67.8366,65.3645,67.6443,65.5715,99.9408,109.7376,102.4523,112.9404,89.0266,90.2551,86.5164,86.7237,9,,17,5,8,,18,8,0.55,0.575,rick-pitino-1,tom-izzo-1,Rick Pitino,Tom Izzo,8,14,16,14,3,9,9,9,1,6,5,6,623,410,105,168,229,168,26,27,9,7,26,27,9,7
2012,1326,81,1153,66,0,2,6,Boston,42.3601,-71.0589,39.998389,39.131159,-83.009001,-84.51428,Ohio St.,Cincinnati,52.8651,46.4011,33.3333,34.076,70.922,64.3857,9.3214,11.955,45.1902,45.1477,32.5,32.2933,69.9499,68.4502,7.2089,8.3857,26.8919,34.7767,34.9345,31.0713,53.737,51.8398,47.2619,54.7703,0.1077,0.1239,0.0736,0.0831,66.7687,64.0486,67.907,63.7372,111.7826,105.0352,116.1609,107.6492,88.8625,94.357,89.8828,93.3723,3,21,7,,3,22,6,,0.555,0.572,thad-matta-1,mick-cronin-1,Thad Matta,Mick Cronin,5,1,9,3,3,0,4,0,1,0,1,0,319,180,64,87,95,111,27,24,7,10,27,24,7,10
2012,1393,64,1458,63,0,1,4,Boston,42.3601,-71.0589,43.037587,43.073858,-76.135062,-89.405356,Syracuse,Wisconsin,51.9489,46.5455,34.8802,36.7742,69.8166,73.913,19.3622,9.1304,42.5209,41.9565,31.4592,29.385,67.6056,68.2657,6.7204,7.6364,30.9833,41.3333,36.1919,24.1341,56.0636,53.7014,62.5157,40.3955,0.1393,0.0851,0.0804,0.0724,65.8646,58.9657,65.8899,58.9637,112.8067,107.6313,113.5377,109.6301,91.852,88.8797,90.5279,89.7243,5,15,2,14,5,14,2,17,0.567,0.558,jim-boeheim-1,bo-ryan-1,Jim Boeheim,Bo Ryan,28,10,28,10,15,4,15,4,3,0,3,0,887,296,303,100,303,127,31,24,2,9,31,24,2,9
2012,1124,75,1462,70,0,3,10,Atlanta,33.755,-84.39,31.545956,39.149291,-97.119359,-84.477648,Baylor,Xavier,50.1752,48.7197,37.9939,35.1297,75.4362,69.475,12.1455,10.1733,46.1818,45.5162,33.6765,30.5177,68.7045,74.0437,8.5494,8.558,31.5588,25.2393,33.09,35.6138,56.4182,52.1691,55.9028,58.2126,0.1117,0.0881,0.1016,0.0947,67.1364,67.6984,66.4663,67.5753,110.1153,103.3508,114.8636,105.8775,96.7999,98.5168,94.6378,95.3965,12,14,9,,12,15,10,,0.576,0.526,scott-drew-1,chris-mack-1,Scott Drew,Chris Mack,2,2,2,2,1,1,1,1,0,0,0,0,174,71,123,29,134,29,27,21,7,12,27,21,7,12
2012,1242,60,1301,57,0,2,11,St. Louis,38.6272,-90.1978,38.957351,35.785111,-95.24587,-78.674517,Kansas,North Carolina St.,52.4902,49.3976,34.5257,35.5476,69.1773,70.4134,14.9798,10.4895,39.8111,45.6643,34.0058,33.2394,71.9834,70.8879,8.9777,8.3703,29.645,26.1012,31.8934,33.1776,57.3803,59.0583,52.7845,47.8065,0.108,0.0989,0.0959,0.0945,67.6165,67.9994,67.719,68.1078,110.6377,107.7067,113.6034,109.6757,91.0616,99.6281,89.514,98.0196,13,,6,,13,,5,,0.581,0.581,bill-self-1,mark-gottfried-1,Bill Self,Mark Gottfried,8,0,13,7,5,0,8,1,1,0,1,0,471,300,52,12,157,167,27,22,6,12,27,22,6,12
2012,1246,102,1231,90,0,1,4,Atlanta,33.755,-84.39,38.028081,39.166383,-84.510698,-86.526904,Kentucky,Indiana,52.6921,51.539,37.8151,43.1262,72.2814,76.3403,20.2367,8.4559,39.645,46.1765,31.7852,34.8726,69.3811,70.2346,8.046,10.3794,26.468,27.5415,28.9617,31.5895,48.4489,51.3172,47.2441,44.392,0.0909,0.0966,0.0819,0.0999,66.1184,66.9992,65.6735,67.5074,116.4605,115.0583,118.6576,117.8019,89.6755,98.1853,89.2855,97.1647,2,,1,16,2,,1,20,0.583,0.582,john-calipari-1,tom-crean-1,John Calipari,Tom Crean,2,0,13,5,2,0,9,1,1,0,3,1,541,243,14,74,154,170,32,25,2,8,32,25,2,8
2012,1314,73,1325,65,1,1,13,St. Louis,38.6272,-90.1978,35.912165,39.334351,-79.050969,-82.094162,North Carolina,Ohio,49.6566,47.6948,33.4483,33.9719,68.2213,69.0541,13.9579,8.1336,43.4672,48.2877,31.9026,29.9689,68.0529,71.4286,6.8146,10.0159,23.4533,38.3635,35.4587,35.5408,58.1129,53.9261,46.4995,53.6328,0.0933,0.1407,0.0858,0.0882,72.9265,67.1077,72.2329,67.1738,112.1518,104.3684,115.7779,104.4235,91.9995,93.2305,91.4402,94.3952,1,,4,,1,,7,,0.577,0.555,roy-williams-1,john-groce-1,Roy Williams,John Groce,7,1,21,1,5,0,14,0,3,0,7,0,672,83,67,55,168,55,29,27,5,7,29,27,5,7
2012,1257,72,1196,68,0,4,7,Phoenix,33.45,-112.0667,38.215752,29.638248,-85.758843,-82.361195,Louisville,Florida,47.1576,53.0875,31.7872,38.0192,68.7651,71.2857,12.7561,8.8842,42.234,46.1265,30.2778,34.1906,66.3185,69.2557,9.3023,9.3482,32.135,44.6081,32.2436,31.9632,55.244,56.4549,52.8588,51.5429,0.1297,0.0958,0.1043,0.0777,67.8366,65.0996,67.6443,64.8676,99.9408,115.6731,102.4523,118.5885,89.0266,100.7488,86.5164,100.0833,9,8,17,25,8,10,18,12,0.58,0.574,rick-pitino-1,billy-donovan-1,Rick Pitino,Billy Donovan,8,11,16,11,3,5,9,5,1,3,5,3,623,418,105,157,229,177,26,23,9,10,26,23,9,10
2012,1326,77,1393,70,0,2,1,Boston,42.3601,-71.0589,39.998389,43.037587,-83.009001,-76.135062,Ohio St.,Syracuse,52.8651,51.9489,33.3333,34.8802,70.922,69.8166,9.3214,19.3622,45.1902,42.5209,32.5,31.4592,69.9499,67.6056,7.2089,6.7204,26.8919,30.9833,34.9345,36.1919,53.737,56.0636,47.2619,62.5157,0.1077,0.1393,0.0736,0.0804,66.7687,65.8646,67.907,65.8899,111.7826,112.8067,116.1609,113.5377,88.8625,91.852,89.8828,90.5279,3,5,7,2,3,5,6,2,0.582,0.555,thad-matta-1,jim-boeheim-1,Thad Matta,Jim Boeheim,5,28,9,28,3,15,4,15,1,3,1,3,319,887,64,303,95,303,27,31,7,2,27,31,7,2
2012,1242,80,1314,67,0,2,1,St. Louis,38.6272,-90.1978,38.957351,35.912165,-95.24587,-79.050969,Kansas,North Carolina,52.4902,49.6566,34.5257,33.4483,69.1773,68.2213,14.9798,13.9579,39.8111,43.4672,34.0058,31.9026,71.9834,68.0529,8.9777,6.8146,29.645,23.4533,31.8934,35.4587,57.3803,58.1129,52.7845,46.4995,0.108,0.0933,0.0959,0.0858,67.6165,72.9265,67.719,72.2329,110.6377,112.1518,113.6034,115.7779,91.0616,91.9995,89.514,91.4402,13,1,6,4,13,1,5,7,0.582,0.554,bill-self-1,roy-williams-1,Bill Self,Roy Williams,8,7,13,21,5,5,8,14,1,3,1,7,471,672,52,67,157,168,27,29,6,5,27,29,6,5
2012,1246,82,1124,70,0,1,3,Atlanta,33.755,-84.39,38.028081,31.545956,-84.510698,-97.119359,Kentucky,Baylor,52.6921,50.1752,37.8151,37.9939,72.2814,75.4362,20.2367,12.1455,39.645,46.1818,31.7852,33.6765,69.3811,68.7045,8.046,8.5494,26.468,31.5588,28.9617,33.09,48.4489,56.4182,47.2441,55.9028,0.0909,0.1117,0.0819,0.1016,66.1184,67.1364,65.6735,66.4663,116.4605,110.1153,118.6576,114.8636,89.6755,96.7999,89.2855,94.6378,2,12,1,9,2,12,1,10,0.576,0.576,john-calipari-1,scott-drew-1,John Calipari,Scott Drew,2,2,13,2,2,1,9,1,1,0,3,0,541,174,14,123,154,134,32,27,2,7,32,27,2,7
2012,1242,64,1326,62,0,2,2,New Orleans,29.9667,-90.05,38.957351,39.998389,-95.24587,-83.009001,Kansas,Ohio St.,52.4902,52.8651,34.5257,33.3333,69.1773,70.922,14.9798,9.3214,39.8111,45.1902,34.0058,32.5,71.9834,69.9499,8.9777,7.2089,29.645,26.8919,31.8934,34.9345,57.3803,53.737,52.7845,47.2619,0.108,0.1077,0.0959,0.0736,67.6165,66.7687,67.719,67.907,110.6377,111.7826,113.6034,116.1609,91.0616,88.8625,89.514,89.8828,13,3,6,7,13,3,5,6,0.581,0.55,bill-self-1,thad-matta-1,Bill Self,Thad Matta,8,5,13,9,5,3,8,4,1,1,1,1,471,319,52,64,157,95,27,27,6,7,27,27,6,7
2012,1246,69,1257,61,0,1,4,New Orleans,29.9667,-90.05,38.028081,38.215752,-84.510698,-85.758843,Kentucky,Louisville,52.6921,47.1576,37.8151,31.7872,72.2814,68.7651,20.2367,12.7561,39.645,42.234,31.7852,30.2778,69.3811,66.3185,8.046,9.3023,26.468,32.135,28.9617,32.2436,48.4489,55.244,47.2441,52.8588,0.0909,0.1297,0.0819,0.1043,66.1184,67.8366,65.6735,67.6443,116.4605,99.9408,118.6576,102.4523,89.6755,89.0266,89.2855,86.5164,2,9,1,17,2,8,1,18,0.58,0.567,john-calipari-1,rick-pitino-1,John Calipari,Rick Pitino,2,8,13,16,2,3,9,9,1,1,3,5,541,623,14,105,154,229,32,26,2,9,32,26,2,9
2012,1246,67,1242,59,0,1,2,New Orleans,29.9667,-90.05,38.028081,38.957351,-84.510698,-95.24587,Kentucky,Kansas,52.6921,52.4902,37.8151,34.5257,72.2814,69.1773,20.2367,14.9798,39.645,39.8111,31.7852,34.0058,69.3811,71.9834,8.046,8.9777,26.468,29.645,28.9617,31.8934,48.4489,57.3803,47.2441,52.7845,0.0909,0.108,0.0819,0.0959,66.1184,67.6165,65.6735,67.719,116.4605,110.6377,118.6576,113.6034,89.6755,91.0616,89.2855,89.514,2,13,1,6,2,13,1,5,0.582,0.583,john-calipari-1,bill-self-1,John Calipari,Bill Self,2,8,13,13,2,5,9,8,1,1,3,1,541,471,14,52,154,157,32,27,2,6,32,27,2,6
2013,1299,73,1251,72,0,16,16,Dayton,39.7594,-84.1917,36.076737,37.350345,-79.770152,-79.179688,North Carolina A&T,Liberty,45.4313,44.9225,30.7132,36.9707,65.6131,73.7537,13.2091,7.5235,43.4378,48.5893,32.0495,30.8544,65.645,69.891,11.1016,10.241,36.9752,34.5721,38.1027,33.1237,52.2207,51.6689,57.1046,51.1656,0.1016,0.0763,0.1,0.0999,66.7884,66.046,66.8342,65.9121,92.0001,100.6933,91.1188,100.9509,91.2882,105.9028,95.2278,108.9177,,,,,,,,,0.58,0.582,cy-alexander-1,dale-layer-1,Cy Alexander,Dale Layer,0,0,5,1,0,0,0,0,0,0,0,0,363,166,16,67,322,173,20,15,16,20,20,15,16,20
2013,1388,67,1292,54,0,11,11,Dayton,39.7594,-84.1917,29.451793,35.849139,-98.564307,-86.362094,Saint Mary's,Middle Tennessee,52.3077,49.2251,37.3219,37.7871,72.9769,69.5652,7.5517,11.006,43.9587,43.8521,36.6864,30.2583,72.1966,63.3745,7.9487,7.0111,37.5,26.1178,28.7252,31.7889,55.1487,56.7217,48.8498,46.2908,0.0912,0.106,0.0967,0.0984,64.5174,65.8093,64.8089,65.0828,115.5519,107.4502,113.3361,104.2118,98.0809,87.3946,96.6889,90.9321,,,,,,,,,0.582,0.577,randy-bennett-1,kermit-davis-1,Randy Bennett,Kermit Davis,4,0,4,2,1,0,1,0,0,0,0,0,263,279,124,138,124,188,28,28,6,5,28,28,6,5
2013,1241,68,1254,55,0,16,16,Dayton,39.7594,-84.1917,38.435332,40.690134,-78.871663,-73.980872,James Madison,LIU Brooklyn,46.23,53.0111,33.5987,38.0216,69.888,69.0805,13.5069,8.2744,46.9487,51.1315,34.7484,37.1835,69.5355,67.6971,8.4539,9.9842,32.3545,33.8921,34.1019,30.8895,51.7115,56.2842,57.0175,54.1754,0.117,0.0968,0.0821,0.0976,64.329,70.3128,64.4803,69.6489,100.4855,112.3641,97.4966,109.6115,98.9792,107.894,98.7705,110.5083,,,,,,,,,0.582,0.581,matt-brady-1,jack-perri-1,Matt Brady,Jack Perri,0,0,0,0,0,0,0,0,0,0,0,0,161,20,81,13,131,13,21,20,14,13,21,20,14,13
2013,1247,80,1129,71,0,13,13,Dayton,39.7594,-84.1917,40.038503,43.604403,-75.152996,-116.205789,La Salle,Boise St.,49.2718,48.3721,37.6978,38.6598,73.719,74.5975,8.2524,5.1742,50.6241,51.0032,30.2128,34.7518,68.1985,71.0031,10.6796,8.3721,35.9917,35.1237,24.5816,37.3263,55.2239,50.0671,50,56.4065,0.1155,0.0979,0.0874,0.0898,67.0519,66.2935,66.4892,66.3631,107.3454,107.0662,107.9554,111.3948,97.8571,100.0296,96.5155,97.3042,,,,,,,,,0.444,0.576,john-giannini-1,leon-rice-1,John Giannini,Leon Rice,0,0,0,0,0,0,0,0,0,0,0,0,265,56,137,40,248,40,21,21,9,10,21,21,9,10
2013,1112,81,1125,64,0,6,11,Salt Lake City,40.75,-111.8833,32.232071,36.133866,-110.950769,-86.794715,Arizona,Belmont,50.5795,56.9231,37.1034,37.2464,74.9307,73.3686,10.1515,7.8394,43.4091,46.6539,35.8234,33.4975,71.0652,70.5882,9.2715,11.7308,37.5065,39.8844,30.8539,36.7976,54.0909,56.6549,49.2347,53.4682,0.0997,0.1382,0.0916,0.0958,67.0357,68.2271,66.9529,67.318,108.9482,112.4497,111.8518,108.772,94.7472,94.4447,94.4586,95.5176,12,,21,,11,,9,,0.557,0.58,sean-miller-1,rick-byrd-1,Sean Miller,Rick Byrd,1,5,5,5,1,0,3,0,0,0,0,0,214,273,42,164,89,164,25,26,7,6,25,26,7,6
2013,1139,68,1137,56,0,6,11,Lexington,38.0297,-84.4947,39.840662,40.954489,-86.171791,-76.886275,Butler,Bucknell,50.2496,48.2681,34.3284,35.8314,69.6379,74.6006,6.6718,10.7114,45.3221,41.0871,33.2162,30.5206,70.4579,70.8098,9.2346,5.7229,35.7906,24.3305,30.3791,30.8075,53.4772,55.7935,48.3333,48.538,0.088,0.0542,0.1012,0.0731,64.5731,62.5074,64.4198,63.2109,105.585,107.665,107.7735,105.3449,97.8349,92.2643,94.3603,92.6726,,,,,,,10,,0.465,0.381,brad-stevens-1,david-paulsen-1,Brad Stevens,Dave Paulsen,4,1,4,1,2,0,2,0,2,0,2,0,165,99,48,64,48,64,26,28,8,5,26,28,8,5
2013,1143,64,1424,61,0,12,5,San Jose,37.3382,-121.8863,37.871519,36.106994,-122.260401,-115.141153,California,UNLV,48.8128,48.9764,30.2483,32.6409,71.453,70.4482,11.3821,14.5803,41.6851,42.6362,33.6299,31.5873,68.8103,69.1002,7.1927,6.6142,23.6267,34.6708,29.3473,31.6901,56.1825,64.0143,51.1288,50.6427,0.0872,0.102,0.089,0.0952,66.3518,68.9445,65.8817,68.7702,101.4592,102.6943,104.48,103.9361,96.5891,92.0554,93.9141,89.3177,,18,,,,19,,,0.548,0.558,mike-montgomery-1,dave-rice-1,Mike Montgomery,Dave Rice,3,1,15,1,0,0,3,0,0,0,1,0,654,51,58,18,303,18,20,25,11,9,20,25,11,9
2013,1161,84,1281,72,0,8,9,Kansas City,39.0997,-94.5783,40.574759,38.626527,-105.08083,-90.336949,Colorado St.,Missouri,48.4258,51.4514,34.0637,33.8583,71.0754,74.3626,5.7745,9.077,47.1127,44.0885,34.1121,33.2386,69.5721,68.5619,8.096,7.9826,27.342,31.545,37.0456,34.938,50.4284,51.0823,44.3383,46.0591,0.0683,0.098,0.0814,0.0929,64.0342,68.205,64.9916,67.4153,112.5949,111.0144,116.8317,112.3819,98.6876,96.0797,98.5224,95.1646,,15,,,,17,24,,0.566,,larry-eustachy-1,frank-haith-1,Larry Eustachy,Frank Haith,0,1,4,2,0,0,1,0,0,0,0,0,427,182,8,15,266,116,25,23,8,10,25,23,8,10
2013,1211,64,1380,58,0,1,16,Salt Lake City,40.75,-111.8833,47.668144,30.524558,-117.403062,-91.190105,Gonzaga,Southern,55.0078,45.967,36.5025,36.6606,70.9974,68.7107,8.0318,10.8486,42.1006,40.5074,32.9149,29.9799,67.87,67.1902,8.6072,8.552,31.5479,34.8734,38.7568,30.3049,54.6841,47.7037,47.6858,42.3203,0.1205,0.1063,0.0965,0.0771,65.0641,65.3897,64.6243,64.8866,117.92,101.7422,118.3677,96.2585,91.5809,89.0148,91.9256,96.8808,21,,1,,22,,3,,0.559,0.546,mark-few-1,roman-banks-1,Mark Few,Roman Banks,13,0,13,0,4,0,4,0,0,0,0,0,373,40,92,23,92,23,31,23,2,9,31,23,2,9
2013,1217,68,1307,62,0,14,3,Salt Lake City,40.75,-111.8833,42.374429,35.083868,-71.118177,-106.620155,Harvard,New Mexico,51.5487,46.1214,39.7849,35.1351,72.6068,72.1351,10.4788,11.3176,48.8708,42.0608,33.2574,34.5598,72.4638,67.4,10.177,8.516,33.9664,34.6556,28.3959,39.126,57.2965,65.7552,49.4905,57.8187,0.1115,0.0965,0.0982,0.0829,63.861,64.7537,64.3967,64.8457,106.6235,103.4442,106.119,108.9021,99.3506,92.598,99.9871,89.2537,,,,10,,,,18,0.541,0.561,tommy-amaker-1,steve-alford-1,Tommy Amaker,Steve Alford,1,2,2,6,0,0,1,1,0,0,0,0,287,385,65,51,204,205,19,29,9,5,19,29,9,5
2013,1257,79,1299,48,0,1,16,Kansas City,39.0997,-94.5783,38.215752,36.076737,-85.758843,-79.770152,Louisville,North Carolina A&T,50.8075,45.4313,33.2851,30.7132,70.8696,65.6131,12.0603,13.2091,43.3597,43.4378,31.7529,32.0495,65.7534,65.645,8.1366,11.1016,30.0304,36.9752,33.3174,38.1027,55.7252,52.2207,49.697,57.1046,0.1593,0.1016,0.083,0.1,66.668,66.7884,67.2329,66.8342,108.6223,92.0001,112.1925,91.1188,85.2644,91.2882,83.7994,95.2278,2,,2,,2,,12,,0.56,0.544,rick-pitino-1,cy-alexander-1,Rick Pitino,Cy Alexander,9,0,17,5,4,0,10,0,2,0,6,0,656,363,111,16,235,322,29,20,5,16,29,20,5,16
2013,1266,59,1172,58,0,3,14,Lexington,38.0297,-84.4947,43.038765,35.500006,-87.928122,-80.845236,Marquette,Davidson,51.5961,52,29.5775,36.6071,72.9801,79.5588,9.9838,7.1318,44.8864,44.2636,32.3188,32.0961,68.1967,72.327,9.7996,8.8372,26.9523,38.4659,35.9001,26.2014,57.3634,56.1491,59.5361,41.2256,0.1027,0.0862,0.1018,0.0853,63.7332,64.5703,64.9445,65.2014,106.2915,112.7877,112.1973,111.0079,96.9634,95.8001,94.3506,100.7357,,,15,,,,20,,0.582,0.56,buzz-williams-1,bob-mckillop-1,Buzz Williams,Bob McKillop,4,6,4,6,2,1,2,1,0,0,0,0,133,452,53,278,70,278,23,26,8,7,23,26,8,7
2013,1272,54,1388,52,0,6,11,Austin,30.25,-97.75,35.115864,29.451793,-89.993508,-98.564307,Memphis,Saint Mary's,51.1156,52.3077,37.1622,37.3219,66.0182,72.9769,16.2791,7.5517,43.7632,43.9587,32.9564,36.6864,67.6512,72.1966,8.046,7.9487,28.5852,37.5,30.3729,28.7252,61.9877,55.1487,50.0606,48.8498,0.1274,0.0912,0.1055,0.0967,69.8164,64.5174,69.666,64.8089,107.7797,115.5519,107.0489,113.3361,92.5289,98.0809,90.9759,96.6889,17,,19,,16,,25,,0.518,0.553,josh-pastner-1,randy-bennett-1,Josh Pastner,Randy Bennett,2,4,2,4,0,1,0,1,0,0,0,0,105,263,33,124,33,124,30,28,4,6,30,28,4,6
2013,1276,71,1355,56,0,4,13,San Jose,37.3382,-121.8863,42.276138,44.31942,-83.743132,-96.783415,Michigan,South Dakota St.,53.3934,50.495,37.8667,38.8976,70.305,77.2569,7.3324,5.8621,47.5559,49.7414,32.5967,35.828,68.5072,68.578,8.3102,7.7408,34.1841,36.3688,33.5807,35.123,51.7536,54.9505,52.7808,50.8728,0.0953,0.0778,0.0835,0.0957,63.8288,63.7858,64.9809,64.1128,115.6025,112.4359,118.0446,111.1901,97.5973,102.5529,96.465,104.0986,5,,10,,5,,5,,0.59,0.465,john-beilein-1,scott-nagy-1,John Beilein,Scott Nagy,3,1,7,1,0,0,2,0,0,0,0,0,410,121,84,130,259,130,26,25,7,9,26,25,7,9
2013,1277,65,1434,54,0,3,14,Austin,30.25,-97.75,42.72476,41.463176,-84.473639,-87.045853,Michigan St.,Valparaiso,50.4077,55.668,34.0594,37.1212,70.7965,73.5465,11.0659,8.5023,44.2636,44.5398,30.0623,33.8462,66.9967,72.5,8.8955,8.4008,27.2384,40.0485,34.3132,26.1946,53.4038,57.1069,51.0176,49.5172,0.1248,0.1004,0.1128,0.1069,64.1105,65.0779,64.3999,65.9264,105.2819,109.3647,110.5066,109.6939,92.8299,95.5053,89.6802,98.7489,14,,9,,14,,8,,0.574,0.59,tom-izzo-1,bryce-drew-1,Tom Izzo,Bryce Drew,15,0,15,0,10,0,10,0,6,0,6,0,437,48,177,19,177,19,25,26,8,7,25,26,8,7
2013,1332,68,1329,55,0,12,5,Auburn Hills,42.6875,-83.2342,44.044515,36.123085,-123.07398,-97.069743,Oregon,Oklahoma St.,49.0541,49.529,33.2756,31.5517,70.4574,74.5672,10.2098,12.8418,44.8951,42.4192,33.3882,32.3296,67.5994,68.6822,7.1102,7.2998,27.346,31.2837,29.8332,34.3308,51.2712,48.8943,47.4556,46.3687,0.1213,0.1096,0.0958,0.0875,68.8589,67.3014,68.8999,67.6554,102.319,105.7822,102.9085,107.6637,90.3297,91.5887,90.2573,90.3122,,,25,17,,,,16,0.573,0.444,dana-altman-1,travis-ford-1,Dana Altman,Travis Ford,0,2,8,3,0,0,0,0,0,0,0,0,481,227,36,63,279,178,26,24,8,8,26,24,8,8
2013,1387,64,1308,44,0,4,13,Auburn Hills,42.6875,-83.2342,38.636516,32.282875,-90.23343,-106.747841,Saint Louis,New Mexico St.,50.0418,49.7771,34.0357,31.829,70.4261,65.704,8.3079,14.2216,44.0549,43.1886,33.0526,33.8681,65.44,71.134,10.3766,8.1724,34.0508,23.8257,26.5809,29.573,56.0644,48.2587,54.0136,47.3272,0.1172,0.0856,0.09,0.0927,64.6125,65.2635,65.1178,65.1106,106.0539,103.3711,106.3669,103.2866,89.4104,95.6278,87.9585,94.9228,,,13,,,,,,0.564,0.534,jim-crews-1,marvin-menzies-1,Jim Crews,Marvin Menzies,0,2,4,2,0,0,0,0,0,0,0,0,380,126,6,78,355,78,27,24,6,10,27,24,6,10
2013,1393,81,1285,34,0,4,13,San Jose,37.3382,-121.8863,43.037587,46.861074,-76.135062,-113.98294,Syracuse,Montana,48.4659,51.9628,33.477,36.3636,67.497,76.4992,19.3146,8.2155,42.6791,47.9682,28.341,33.3333,67.3228,70.4467,8.015,7.9545,30.3532,36.2319,40.3346,30.1666,55.8093,52.4893,67.6322,48.8669,0.1372,0.088,0.1059,0.0916,65.6213,63.7736,64.5188,63.8409,107.7142,108.5586,113.0001,103.8571,92.0136,100.8193,93.1225,100.7899,9,,16,,9,,7,,0.577,0.557,jim-boeheim-1,wayne-tinkle-1,Jim Boeheim,Wayne Tinkle,29,2,29,2,16,0,16,0,3,0,3,0,916,141,313,77,313,77,26,25,9,6,26,25,9,6
