game_id,numot,div_ap_preseason,team1_ap_final,team2_ap_final,div_adjde,div_adjoe,div_adjtempo,div_arate,div_blockpct,div_distance,div_f3grate,div_fg2pct,div_fg3pct,div_ftpct,div_opparate,div_oppblockpct,div_oppf3grate,div_oppfg2pct,div_oppfg3pct,div_oppftpct,div_oppstlrate,div_rpi_norm,div_seed_norm,div_stlrate,win_or_lose
2014-1166-1124,0,-0.5,1,1,0.015991351,0.200386148,0.100159511,0.184159419,-0.549740179,0.154401786,0.296711624,0.397565689,0.197813445,0.287333903,-0.360949866,0.115552533,0.064136208,0.0326469,-0.106498869,0.181272838,-0.0077,-0.00168856,0.18,-0.0173,0
2014-1166-1418,0,0,1,0,-0.094390273,0.445182154,-0.185845759,0.50950095,-0.324508693,0.090083245,0.361076322,0.336060431,0.252654571,0.350753447,0.178254865,-0.46669665,0.143172393,-0.191300493,0.065545086,-0.023033567,-0.0111,0.001842066,0.66,-0.0342,1
2014-1173-1196,0,-0.8,0,1,0.346276833,-0.066399478,0.080423955,-0.057196871,-0.074038235,-0.142769334,-0.077195408,-0.047039928,0.106806109,0.055007837,0.1107628,0.354742107,0.010679428,0.256995387,0.015359499,0.102016362,-0.0138,-0.001995572,-0.6,-0.0206,0
2014-1173-1326,0,-0.78,0,1,0.349608112,0.176159007,-0.00650163,0.058595765,-0.267075466,0.011759412,-0.028747617,-0.037593796,0.304082064,-0.032088276,0.242895616,0.409699217,0.00078938,0.130492606,0.289312044,-0.032449665,0.0127,-0.00729139,-0.3,-0.0262,1
2014-1173-1390,0,0,0,0,0.082103716,0.025690676,-0.048451416,0.168556135,-0.225188718,-0.550014039,0.076090509,0.023725751,0.074653919,-0.093851306,-0.185473796,0.61730765,-0.081467474,0.135189622,-0.119237443,-0.066075418,-0.0058,-0.00107454,-0.06,0.0131,1
2014-1173-1393,0,-0.84,0,1,0.218941218,0.004776192,0.152653431,0.084586067,-0.532990826,-0.014073071,0.143194315,0.135673953,0.266663617,-0.117438816,-0.422412969,0.491345078,-0.313194215,0.148816246,-0.091022234,0.286861843,0.0046,-0.001842066,-0.48,-0.0398,1
2014-1174-1277,0,-0.96,0,1,0.276775492,-0.179001644,0.255103956,-0.665436692,-0.26159036,0.146778557,-0.051458785,-0.129409993,-0.259893531,0.017513626,-0.176049629,0.171573682,-0.184209603,0.321450059,-0.034503964,-0.267363936,-0.016,0.000383764,-0.54,-0.0188,0
2014-1181-1273,0,0.92,1,0,-0.005047024,0.474101051,0.03940074,-0.130349026,-0.218848235,-0.068589176,0.07332537,-0.066820589,0.03625198,-0.042904599,-0.273907354,0.081108357,-0.460611716,0.179320463,-0.01565966,-0.046799414,-0.0079,-0.001842066,0.66,0.0181,0
2014-1184-1242,0,-0.9,0,1,0.347573511,-0.204450274,-0.081776669,0.015172389,-0.478957723,-0.030983572,0.451868928,0.017351369,0.262014901,0.193994692,0.190497381,0.392597793,0.139499147,0.652579137,0.025718741,0.250883915,-0.0142,-0.006523898,-0.78,0.0349,0
2014-1196-1107,0,0.8,1,0,-0.406170001,0.390735821,-0.002470854,0.139777148,0.000962299,-0.079647241,0.244179757,0.214314754,-0.006707188,-0.360843931,-0.207595371,0.08783265,-0.186233923,-0.133046938,-0.138865096,-0.216296581,-0.002,0.005679648,0.9,0.0268,1
2014-1196-1163,0,0.16,1,1,-0.087676092,0.176614955,-0.070345059,0.10617941,-0.352634562,-0.183840457,0.008905716,0.158907822,-0.163900118,-0.480362296,-0.129930876,-0.009850596,-0.04727857,0.067732027,0.003360348,0.215401571,0.0024,7.68E-05,0.36,0.0051,0
2014-1196-1173,0,0.8,1,0,-0.346276833,0.066399478,-0.080423955,0.057196871,0.074038235,0.142769334,0.077195408,0.047039928,-0.106806109,-0.055007837,-0.1107628,-0.354742107,-0.010679428,-0.256995387,-0.015359499,-0.102016362,0.0138,0.001995572,0.6,0.0206,1
2014-1196-1338,0,0.8,1,0,-0.196199245,0.018631932,-0.030881767,-0.277606161,0.001839061,0.024527219,0.223577153,0.061776294,0.046172671,-0.191465391,-0.161262357,-0.140299686,-0.079822056,-0.107113077,0.027168303,-0.099516251,0.0142,0,0.48,0.0007,1
2014-1196-1417,0,0.24,1,1,-0.228066553,-0.029082138,-0.268791393,-0.167396964,-0.016824199,-0.353873288,0.20601736,-0.084357668,-0.120752257,-0.35420897,-0.293859953,0.288815515,-0.360935888,-0.269540115,-0.104324526,0.127897688,0.0145,-0.002379334,0.18,-0.019,1
2014-1203-1272,0,-0.74,0,0,-0.028320422,-0.030075654,-0.080912652,-0.18633514,-0.000972991,-0.126860741,0.028114181,-0.127231661,0.188613219,0.016712087,0.061835586,-0.054386696,0.252710203,-0.091454597,0.019576406,0.108170481,-0.012,-0.006447148,-0.06,-0.017,0
2014-1211-1112,0,-0.18,0,1,0.207058545,-0.045904352,0.068558382,-0.097191287,-0.082763082,0.140573435,0.181015408,0.143488845,0.152595676,0.221843718,0.119221147,0.116221671,0.165745139,0.161978447,-0.01601839,-0.075003329,0.0161,0.000153506,-0.42,0.0073,0
2014-1211-1329,0,-0.12,0,0,-0.06968658,-0.070463603,-0.092336443,0.087047028,-0.118143618,-0.087403818,-0.032215611,0.114387532,0.148633117,-0.046489259,0.058229417,-0.105098616,-0.060613822,-0.089734117,-0.069857167,0.138837522,0.0023,0.002379334,0.06,-0.0098,1
2014-1217-1153,0,0,0,1,0.146831338,0.094051854,0.075685545,0.131936057,-0.141741334,0.203172249,-0.066175343,0.155374307,0.297643621,0.071256813,-0.118802514,0.062207938,-0.072142271,0.09379255,0.054995498,0.24276965,0.0076,-0.0059099,-0.42,-0.0137,1
2014-1217-1277,0,-0.96,0,1,-0.00782562,-0.170743926,-0.020490105,-0.153668987,-0.004474692,0.214110617,-0.221309508,-0.123090822,-0.02850412,0.074066652,0.033859755,0.191658805,-0.225773066,0.074376458,-0.026677795,-0.161360711,0.0049,-0.007751882,-0.48,0.0079,0
2014-1234-1397,1,0,0,0,0.25729799,0.186434715,0.295290521,0.252996547,0.099469666,0.060788525,-0.091116555,0.000476824,0.182426367,0.075233337,0.247042381,-0.187687852,0.339163047,0.146631342,-0.212734181,0.02523041,0.005,-0.000997786,0,0.0188,0
2014-1235-1163,0,-0.64,1,1,0.149855908,0.181368631,0.261245905,0.369353596,-0.439514146,0.283839391,0.093797815,0.314246995,-0.165712717,-0.373895657,-0.059768796,-0.008106448,0.029164942,0.1995018,0.081292599,0.502403953,-0.0114,-0.003914374,0.24,-0.0251,0
2014-1235-1300,0,0,1,0,-0.037081351,0.23821854,0.289746737,0.127244755,-0.266947159,-0.115337806,0.239453567,0.174557683,0.189150709,-0.153655018,-0.021913907,-0.282157039,-0.085168787,0.147264648,0.227683703,0.275337663,-0.0049,-0.005295896,0.66,-0.034,1
2014-1235-1314,0,-0.76,1,1,0.101040683,0.138199964,0.028094236,0.229106104,-0.295548831,-0.112692395,0.473767329,0.2345622,0.129803816,0.298461936,0.122702056,0.053092297,-0.023484918,-0.036177579,0.172014671,0.456440375,-0.0091,0.000153506,0.18,-0.0223,1
2014-1242-1184,0,0.9,1,0,-0.347573511,0.204450274,0.081776669,-0.015172389,0.478957723,0.030983572,-0.451868928,-0.017351369,-0.262014901,-0.193994692,-0.190497381,-0.392597793,-0.139499147,-0.652579137,-0.025718741,-0.250883915,0.0142,0.006523898,0.78,-0.0349,1
2014-1242-1390,0,0.9,1,0,-0.054496922,0.172199018,0.067909392,0.253157374,0.162837072,-0.424153293,-0.018635768,0.275835069,-0.135699051,0.039342204,-0.180153542,0.180371207,-0.085421388,-0.075553351,0.046957018,-0.273710372,0.0151,-0.002456086,0.48,0.006,0
2014-1243-1246,0,-0.98,0,0,-0.023786604,-0.195407313,-0.026991735,0.56472541,-0.368432308,0.137967703,0.141450194,-0.084864607,-0.006507059,-0.116784226,0.26276251,0.28828898,0.029238617,0.052923233,-0.214198385,-0.042302173,0.0098,-0.004681888,-0.06,0.0227,0
2014-1246-1163,0,0.34,0,1,0.103904307,0.153811947,0.041660476,-0.177067845,-0.016786776,-0.206194316,-0.192755681,0.093603032,-0.314900479,-0.421894482,-0.234730642,-0.138160637,-0.080000982,0.14553889,-0.054753904,0.192471559,0.0006,-0.000307012,-0.06,-0.0356,0
2014-1246-1243,0,0.98,0,0,0.023786604,0.195407313,0.026991735,-0.56472541,0.368432308,-0.137967703,-0.141450194,0.084864607,0.006507059,0.116784226,-0.26276251,-0.28828898,-0.029238617,-0.052923233,0.214198385,0.042302173,-0.0098,0.004681888,0.06,-0.0227,1
2014-1246-1257,0,0.04,0,1,0.173323656,-0.068090987,-0.113170591,-0.291962275,0.131663922,0.015446714,-0.216091608,-0.133360102,-0.203411346,0.094519255,-0.15325231,0.062471205,0.013489619,0.031380289,0.263637229,0.070328565,0.0209,0.003146856,-0.24,-0.0739,1
2014-1246-1276,0,0.12,0,1,-0.161544231,-0.20604609,0.126021378,-0.33783751,0.462197678,-0.053185888,-0.360130505,-0.135197129,-0.397519541,-0.358764383,-0.121960385,-0.081130296,-0.025168927,-0.276284819,0.030514009,-0.302764916,0.0093,-0.000153506,-0.36,-0.0111,1
2014-1246-1455,0,0.3,0,1,0.10971962,-0.078529935,0.04004582,-0.30591177,-0.000138999,-0.134864512,-0.262274645,-0.115697543,-0.102780653,-0.185124328,-0.108138933,0.014688138,-0.192489317,0.071537138,0.083423016,0.307883486,0.0131,0.00138155,-0.42,-0.0335,1
2014-1246-1458,0,0.38,0,1,-0.072106844,-0.127065837,0.066009336,-0.18398342,0.371843124,0.012306312,-0.333167502,-0.063302131,-0.24991566,-0.282983328,0.158420933,-0.094951844,0.177045545,-0.0468435,-0.135695094,-0.234795923,0.0204,0.002532838,-0.36,-0.0048,1
2014-1257-1246,0,-0.04,1,0,-0.173323656,0.068090987,0.113170591,0.291962275,-0.131663922,-0.015446714,0.216091608,0.133360102,0.203411346,-0.094519255,0.15325231,-0.062471205,-0.013489619,-0.031380289,-0.263637229,-0.070328565,-0.0209,-0.003146856,0.24,0.0739,0
2014-1257-1264,0,0.94,1,0,-0.183970386,0.319382838,-0.023054789,0.056741699,-0.148124586,-0.195674617,0.126641079,0.198418952,-0.005592182,-0.01124381,-0.116603872,-0.573122573,0.07734165,0.018714179,-0.296486643,-0.141337633,-0.0211,0.00921008,0.54,0.0298,1
2014-1257-1387,0,0.94,1,1,-0.019094876,0.358498638,0.068515376,-0.105347964,0.133609905,0.069433476,0.078754415,0.106728236,0.288243266,-0.168145061,0.077288714,-0.572398587,0.153606236,-0.002469892,-0.072785575,-0.025489297,-0.0377,0.00053727,0.06,0.0361,1
2014-1264-1257,0,-0.94,0,1,0.183970386,-0.319382838,0.023054789,-0.056741699,0.148124586,0.195674617,-0.126641079,-0.198418952,0.005592182,0.01124381,0.116603872,0.573122573,-0.07734165,-0.018714179,0.296486643,0.141337633,0.0211,-0.00921008,-0.54,-0.0298,0
2014-1269-1397,0,0,0,0,0.082832528,-0.144597303,0.324248774,0.172073095,0.034733657,-0.036478386,-0.130872668,-0.03613321,0.155231664,-0.157489046,0.334951824,0.335753933,-0.023432292,0.118787009,-0.273681667,-0.198906756,0.0019,-0.003530616,0.3,0.0135,0
2014-1272-1203,0,0.74,0,0,0.028320422,0.030075654,0.080912652,0.18633514,0.000972991,0.126860741,-0.028114181,0.127231661,-0.188613219,-0.016712087,-0.061835586,0.054386696,-0.252710203,0.091454597,-0.019576406,-0.108170481,0.012,0.006447148,0.06,0.017,1
2014-1272-1438,0,0.22,0,1,0.252794539,-0.099610474,0.32986684,0.135908189,-0.046152941,0.146847351,-0.065845609,0.189971642,-0.215499151,-0.115087635,-0.029610804,-0.008424563,-0.161454423,0.375566017,-0.095165931,-0.075639451,0.0265,-0.000614022,-0.42,0.0355,0
2014-1273-1181,0,-0.92,0,1,0.005047024,-0.474101051,-0.03940074,0.130349026,0.218848235,0.068589176,-0.07332537,0.066820589,-0.03625198,0.042904599,0.273907354,-0.081108357,0.460611716,-0.179320463,0.01565966,0.046799414,0.0079,0.001842066,-0.66,-0.0181,1
2014-1273-1397,0,0,0,0,0.228895576,-0.168146151,0.066263459,0.289310142,-0.004870303,0.041121321,0.187560921,0.050292368,0.398039877,0.092662356,0.263817331,-0.070314385,0.338514002,0.127363021,-0.265789609,-0.023588325,-0.0003,-0.04441066,-0.18,0.0069,0
2014-1276-1246,0,-0.12,1,0,0.161544231,0.20604609,-0.126021378,0.33783751,-0.462197678,0.053185888,0.360130505,0.135197129,0.397519541,0.358764383,0.121960385,0.081130296,0.025168927,0.276284819,-0.030514009,0.302764916,-0.0093,0.000153506,0.36,0.0111,0
2014-1276-1397,0,0.86,1,0,0.229624388,0.246155405,-0.019246859,0.182190043,-0.286225221,0.054612309,0.272658381,0.10425879,0.475781505,0.198563464,0.104489912,-0.118700774,0.120564564,0.299257977,-0.203202214,0.214469577,-0.0062,-0.000844282,0.54,0.0008,1
2014-1276-1400,0,0.86,1,0,0.160821493,0.359264179,-0.20897483,0.170258477,-0.509227381,-0.061708448,0.406631707,0.292147464,0.429746065,0.407876456,-0.1993381,0.053432351,-0.173986261,0.381746023,-0.254939858,0.28778644,-0.0132,0.003991126,0.3,0.0001,1
2014-1276-1459,0,0.86,1,0,-0.034779519,0.600533628,0.032903019,0.132099919,0.111327331,-0.026208128,0.298663998,0.265194368,0.316146998,0.433018061,0.110321094,-0.097507733,0.098233895,0.029058169,-0.077361212,0.330502833,-0.0076,0.002839848,0.78,-0.0134,1
2014-1277-1163,0,0.32,1,1,0.110244972,0.219161619,0.025029126,0.362604917,-0.09765199,0.138394091,0.05764564,0.199387658,0.027263319,-0.309135763,-0.070435674,-0.103464163,0.151199506,0.070882722,0.013866011,0.485413554,-0.0019,-0.00053727,0.18,-0.0043,0
2014-1277-1174,0,0.96,1,0,-0.276775492,0.179001644,-0.255103956,0.665436692,0.26159036,-0.146778557,0.051458785,0.129409993,0.259893531,-0.017513626,0.176049629,-0.171573682,0.184209603,-0.321450059,0.034503964,0.267363936,0.016,-0.000383764,0.54,0.0188,1
2014-1277-1217,0,0.96,1,0,0.00782562,0.170743926,0.020490105,0.153668987,0.004474692,-0.214110617,0.221309508,0.123090822,0.02850412,-0.074066652,-0.033859755,-0.191658805,0.225773066,-0.074376458,0.026677795,0.161360711,-0.0049,0.007751882,0.48,-0.0079,1
2014-1277-1438,0,0.44,1,1,0.21420394,0.092779704,0.181904903,0.169894339,0.073065244,0.087434521,0.190780169,0.156925239,0.134755585,0.153352214,-0.057194374,-0.166209605,0.118666545,0.077785753,0.064754416,0.503380328,-0.0004,0.000844282,-0.18,0.0164,1
2014-1291-1107,0,0,0,0,0.221944531,0.182319929,0.266785779,-0.091204263,-0.101886107,-0.063356543,0.498364345,0.160534043,-0.028058118,-0.047304157,-0.288493551,0.023869595,-0.44381372,0.4531565,-0.110254552,0.084308475,-0.0093,-0.001228044,0,0.0147,0
2014-1295-1328,1,0,0,1,0.088732869,-0.062042645,-0.27522656,-0.30361467,0.225883711,-0.046852128,-0.28713487,0.339107085,-0.183409859,0.036714937,0.110538651,-0.396031241,0.003146993,-0.146631342,0.270101689,0.280648549,-0.0018,0.001304798,-0.42,-0.0009,1
2014-1295-1361,0,0,0,1,0.371970495,0.187526738,0.007303094,0.118696631,-0.045142527,0.092575162,0.040482106,0.517383994,0.032884091,0.375160308,0.08318912,-0.594458217,0.162306953,0.132297527,0.514740873,0.513336391,0.0155,-0.006447148,-0.48,-0.0205,0
2014-1300-1235,0,0,0,1,0.037081351,-0.23821854,-0.289746737,-0.127244755,0.266947159,0.115337806,-0.239453567,-0.174557683,-0.189150709,0.153655018,0.021913907,0.282157039,0.085168787,-0.147264648,-0.227683703,-0.275337663,0.0049,0.005295896,-0.66,0.034,0
2014-1301-1387,1,0,0,1,0.369805316,0.251694324,-0.042723882,-0.256804816,0.042480166,0.177844388,-0.198777669,0.046939544,-0.072298112,-0.183240711,0.02692101,-0.466016542,0.176105307,0.151096146,0.180455807,0.206917467,-0.0174,-0.00629365,-0.42,-0.0358,0
2014-1301-1462,0,0,0,0,0.116169607,0.021767275,0.010297832,-0.24699435,0.138950666,0.098700486,-0.044589322,-0.000788014,-0.247233928,-0.137294717,-0.449831723,-0.422072793,-0.179434734,-0.007214406,-0.232149525,0.325976005,0.0034,-0.001995572,0,-0.0141,1
2014-1304-1124,0,-0.5,0,1,-0.181975263,-0.291831783,0.140084134,-0.479720585,-0.256452751,0.14515094,-0.022514484,-0.045142671,-0.268687781,0.164578212,-0.355965837,0.099087339,0.098763656,0.070259972,-0.295776504,0.08705268,-0.0013,-0.002225828,-0.3,0.028,0
2014-1307-1390,0,0.54,1,0,-0.066853324,0.007545651,-0.014840763,0.464648334,0.096689691,-0.231881272,0.079674199,0.089246367,-0.183341243,0.097177692,-0.222619978,0.155284,0.03997067,-0.245421729,-0.006515707,0.064973298,0.0044,-0.04333819,0.18,-0.0064,0
2014-1308-1361,1,0,0,1,0.356701882,0.114206426,0.093923732,0.335573789,-0.002063597,0.061738437,0.032212719,0.387928828,0.108950351,0.048261551,-0.290833935,-0.4350826,-0.256548342,-0.043545033,0.179526037,0.370105182,0.0183,-0.0029166,-0.54,-0.0447,0
2014-1314-1235,0,0.76,1,1,-0.101040683,-0.138199964,-0.028094236,-0.229106104,0.295548831,0.112692395,-0.473767329,-0.2345622,-0.129803816,-0.298461936,-0.122702056,-0.053092297,0.023484918,0.036177579,-0.172014671,-0.456440375,0.0091,-0.000153506,-0.18,0.0223,0
2014-1314-1344,0,0.76,1,0,-0.186515155,-0.091622948,0.235411405,-0.036010147,0.03310844,-0.149427005,-0.304171138,0.1600522,-0.065768182,-0.696181112,-0.035718877,0.021247888,0.198642969,-0.116391003,-0.074915991,-0.135427608,-0.0009,0.004835392,0.3,0.0213,1
2014-1326-1173,0,0.78,1,0,-0.349608112,-0.176159007,0.00650163,-0.058595765,0.267075466,-0.011759412,0.028747617,0.037593796,-0.304082064,0.032088276,-0.242895616,-0.409699217,-0.00078938,-0.130492606,-0.289312044,0.032449665,-0.0127,0.00729139,0.3,0.0262,0
2014-1328-1295,1,0,1,0,-0.088732869,0.062042645,0.27522656,0.30361467,-0.225883711,0.046852128,0.28713487,-0.339107085,0.183409859,-0.036714937,-0.110538651,0.396031241,-0.003146993,0.146631342,-0.270101689,-0.280648549,0.0018,-0.001304798,0.42,0.0009,0
2014-1329-1211,0,0.12,0,0,0.06968658,0.070463603,0.092336443,-0.087047028,0.118143618,0.087403818,0.032215611,-0.114387532,-0.148633117,0.046489259,-0.058229417,0.105098616,0.060613822,0.089734117,0.069857167,-0.138837522,-0.0023,-0.002379334,-0.06,0.0098,0
2014-1332-1140,0,0.62,0,0,-0.020646639,0.095805282,-0.131768459,-0.025580647,0.080132797,0.181650767,0.321985463,0.093201496,0.113038705,0.364281643,-0.139012226,0.078782826,-0.098735589,0.060781499,-0.097537941,-0.042664615,-0.0136,0.005526148,0.18,0.0142,1
2014-1332-1458,0,0.02,0,1,0.05718138,-0.065712742,0.174695639,0.073558775,0.040453991,0.542702643,-0.158836443,-0.009742264,0.068735812,0.11966086,0.348638127,0.107928742,0.23671562,0.187458439,-0.122129245,-0.092489312,0.0019,-0.000307012,-0.3,0.0324,0
2014-1338-1160,0,0,0,0,0.006510721,0.258682706,-0.096805092,0.428877911,-0.020480936,-0.068074402,-0.102958063,0.072918915,0.185679896,-0.032230772,-0.054834212,0.11667142,-0.070230218,-0.093264796,-0.212975775,0.02658402,-0.0224,-7.68E-05,-0.06,0.0236,1
2014-1338-1196,0,-0.8,0,1,0.196199245,-0.018631932,0.030881767,0.277606161,-0.001839061,-0.024527219,-0.223577153,-0.061776294,-0.046172671,0.191465391,0.161262357,0.140299686,0.079822056,0.107113077,-0.027168303,0.099516251,-0.0142,0,-0.48,-0.0007,0
2014-1344-1314,0,-0.76,0,1,0.186515155,0.091622948,-0.235411405,0.036010147,-0.03310844,0.149427005,0.304171138,-0.1600522,0.065768182,0.696181112,0.035718877,-0.021247888,-0.198642969,0.116391003,0.074915991,0.135427608,0.0009,-0.004835392,-0.3,-0.0213,0
2014-1361-1112,0,-0.88,1,1,0.122261261,-0.143609416,-0.012643579,-0.558717144,0.103415093,-0.09316176,-0.023463193,-0.280181695,-0.125618256,0.06569057,0.125207256,0.328075295,0.137131009,0.176713355,-0.085363086,-0.243657263,-0.008,0.000383764,-0.18,0.0228,0
2014-1361-1295,0,0,1,0,-0.371970495,-0.187526738,-0.007303094,-0.118696631,0.045142527,-0.092575162,-0.040482106,-0.517383994,-0.032884091,-0.375160308,-0.08318912,0.594458217,-0.162306953,-0.132297527,-0.514740873,-0.513336391,-0.0155,0.006447148,0.48,0.0205,1
2014-1361-1308,1,0,1,0,-0.356701882,-0.114206426,-0.093923732,-0.335573789,0.002063597,-0.061738437,-0.032212719,-0.387928828,-0.108950351,-0.048261551,0.290833935,0.4350826,0.256548342,0.043545033,-0.179526037,-0.370105182,-0.0183,0.0029166,0.54,0.0447,1
2014-1372-1417,0,-0.56,0,1,0.098899797,-0.14563585,-0.252074032,0.092627433,-0.006506212,-0.385297714,0.248278296,-0.036354054,-0.177846266,-0.151548751,-0.278034341,0.409721156,-0.539100599,0.07514698,0.021208993,0.072125982,0.0034,0.000153506,-0.48,-0.0265,0
2014-1372-1433,1,-0.72,0,1,0.346043006,0.104609011,-0.275101454,0.38059937,-0.141094455,0.060437717,0.062562729,0.334539614,-0.004557228,0.182136368,-0.008837422,-0.003992892,-0.134110317,0.064554945,0.324035639,0.134525201,-0.0052,0.002686342,-0.42,-0.0526,1
2014-1386-1163,1,-0.64,0,1,0.159579475,0.02378808,0.028844876,0.194485747,-0.176090071,-0.033070674,0.075731851,0.206966647,-0.04875148,-0.587652738,0.129479281,-0.193381014,0.061925946,0.203771334,0.088079184,0.210963504,0.0129,-0.001611808,-0.18,-0.0396,0
2014-1387-1257,0,-0.94,1,1,0.019094876,-0.358498638,-0.068515376,0.105347964,-0.133609905,-0.069433476,-0.078754415,-0.106728236,-0.288243266,0.168145061,-0.077288714,0.572398587,-0.153606236,0.002469892,0.072785575,0.025489297,0.0377,-0.00053727,-0.06,-0.0361,0
2014-1387-1301,1,0,1,0,-0.369805316,-0.251694324,0.042723882,0.256804816,-0.042480166,-0.177844388,0.198777669,-0.046939544,0.072298112,0.183240711,-0.02692101,0.466016542,-0.176105307,-0.151096146,-0.180455807,-0.206917467,0.0174,0.00629365,0.42,0.0358,1
2014-1390-1173,0,0,0,0,-0.082103716,-0.025690676,0.048451416,-0.168556135,0.225188718,0.550014039,-0.076090509,-0.023725751,-0.074653919,0.093851306,0.185473796,-0.61730765,0.081467474,-0.135189622,0.119237443,0.066075418,0.0058,0.00107454,0.06,-0.0131,0
2014-1390-1242,0,-0.9,0,1,0.054496922,-0.172199018,-0.067909392,-0.253157374,-0.162837072,0.424153293,0.018635768,-0.275835069,0.135699051,-0.039342204,0.180153542,-0.180371207,0.085421388,0.075553351,-0.046957018,0.273710372,-0.0151,0.002456086,-0.48,-0.006,1
2014-1390-1307,0,-0.54,0,1,0.066853324,-0.007545651,0.014840763,-0.464648334,-0.096689691,0.231881272,-0.079674199,-0.089246367,0.183341243,-0.097177692,0.222619978,-0.155284,-0.03997067,0.245421729,0.006515707,-0.064973298,-0.0044,0.04333819,-0.18,0.0064,1
2014-1393-1173,0,0.84,1,0,-0.218941218,-0.004776192,-0.152653431,-0.084586067,0.532990826,0.014073071,-0.143194315,-0.135673953,-0.266663617,0.117438816,0.422412969,-0.491345078,0.313194215,-0.148816246,0.091022234,-0.286861843,-0.0046,0.001842066,0.48,0.0398,0
2014-1393-1444,0,0.84,1,0,-0.246551049,0.18397485,-0.216750983,0.052915223,0.402647392,-0.029963128,-0.235337674,-0.30312947,0.025027589,-0.0484085,0.372585861,-0.258846888,0.076513679,-0.121573553,0.21919132,-0.346827522,-0.0369,-0.040350072,0.66,0.0466,1
2014-1397-1234,1,0,0,0,-0.25729799,-0.186434715,-0.295290521,-0.252996547,-0.099469666,-0.060788525,0.091116555,-0.000476824,-0.182426367,-0.075233337,-0.247042381,0.187687852,-0.339163047,-0.146631342,0.212734181,-0.02523041,-0.005,0.000997786,0,-0.0188,1
2014-1397-1269,0,0,0,0,-0.082832528,0.144597303,-0.324248774,-0.172073095,-0.034733657,0.036478386,0.130872668,0.03613321,-0.155231664,0.157489046,-0.334951824,-0.335753933,0.023432292,-0.118787009,0.273681667,0.198906756,-0.0019,0.003530616,-0.3,-0.0135,1
2014-1397-1273,0,0,0,0,-0.228895576,0.168146151,-0.066263459,-0.289310142,0.004870303,-0.041121321,-0.187560921,-0.050292368,-0.398039877,-0.092662356,-0.263817331,0.070314385,-0.338514002,-0.127363021,0.265789609,0.023588325,0.0003,0.04441066,0.18,-0.0069,1
2014-1397-1276,0,-0.86,0,1,-0.229624388,-0.246155405,0.019246859,-0.182190043,0.286225221,-0.054612309,-0.272658381,-0.10425879,-0.475781505,-0.198563464,-0.104489912,0.118700774,-0.120564564,-0.299257977,0.203202214,-0.214469577,0.0062,0.000844282,-0.54,-0.0008,0
2014-1400-1113,0,0,0,0,0.01026714,0.032664985,-0.043220399,-0.194051817,0.161751812,-0.179040642,-0.322419324,-0.096584435,-0.359826631,-0.101114139,0.237235842,-0.402305785,0.3046198,-0.12605419,0.193040639,0.330451056,0.0117,-7.68E-05,0.18,0.01,1
2014-1400-1276,0,-0.86,0,1,-0.160821493,-0.359264179,0.20897483,-0.170258477,0.509227381,0.061708448,-0.406631707,-0.292147464,-0.429746065,-0.407876456,0.1993381,-0.053432351,0.173986261,-0.381746023,0.254939858,-0.28778644,0.0132,-0.003991126,-0.3,-0.0001,0
2014-1409-1417,0,-0.56,0,1,-0.045529497,-0.323545471,-0.062045023,-0.246866902,0.082624083,-0.338501414,0.124217243,-0.188390594,-0.303441651,-0.324601012,-0.213571591,0.240867905,-0.269438032,-0.282507046,0.052850439,0.098362353,0.0106,0.00168856,-0.54,-0.0321,0
2014-1411-1142,0,0,0,0,0.237349796,0.082385788,0.282220797,0.082859449,0.021854885,-0.349983283,-0.092340043,0.324164931,0.163934426,0.134155356,-0.175683738,0.017858318,-0.049590575,0.011647544,0.134640867,-0.266579878,0.0194,-0.000921034,0,-0.0243,0
2014-1417-1196,0,-0.24,1,1,0.228066553,0.029082138,0.268791393,0.167396964,0.016824199,0.353873288,-0.20601736,0.084357668,0.120752257,0.35420897,0.293859953,-0.288815515,0.360935888,0.269540115,0.104324526,-0.127897688,-0.0145,0.002379334,-0.18,0.019,0
2014-1417-1372,0,0.56,1,0,-0.098899797,0.14563585,0.252074032,-0.092627433,0.006506212,0.385297714,-0.248278296,0.036354054,0.177846266,0.151548751,0.278034341,-0.409721156,0.539100599,-0.07514698,-0.021208993,-0.072125982,-0.0034,-0.000153506,0.48,0.0265,1
2014-1417-1409,0,0.56,1,0,0.045529497,0.323545471,0.062045023,0.246866902,-0.082624083,0.338501414,-0.124217243,0.188390594,0.303441651,0.324601012,0.213571591,-0.240867905,0.269438032,0.282507046,-0.052850439,-0.098362353,-0.0106,-0.00168856,0.54,0.0321,1
2014-1418-1166,0,0,0,1,0.094390273,-0.445182154,0.185845759,-0.50950095,0.324508693,-0.090083245,-0.361076322,-0.336060431,-0.252654571,-0.350753447,-0.178254865,0.46669665,-0.143172393,0.191300493,-0.065545086,0.023033567,0.0111,-0.001842066,-0.66,0.0342,0
2014-1433-1372,1,0.72,1,0,-0.346043006,-0.104609011,0.275101454,-0.38059937,0.141094455,-0.060437717,-0.062562729,-0.334539614,0.004557228,-0.182136368,0.008837422,0.003992892,0.134110317,-0.064554945,-0.324035639,-0.134525201,0.0052,-0.002686342,0.42,0.0526,0
