game_id,div_adjde,div_adjoe,div_blockpct,div_distance,div_fg3pct,div_oppfg2pct,div_oppfg3pct,div_rpi_norm,div_seed_norm,win_or_lose
2012-1458-1285,-0.1445538,0.219153176,-0.039828497,0.08195016,-0.080486257,-0.07234988,-0.289055808,0.002149076,0.54,1
2012-1458-1393,-0.024403057,-0.10997906,-0.547002972,0.21331336,0.108298501,-0.02978647,-0.151852584,-0.000690776,-0.18,0
2012-1458-1435,-0.124957866,-0.104845428,-0.066516263,-0.014081006,-0.113696272,-0.276210933,-0.109786007,0.001228044,0.06,1
2012-1462-1124,0.023039571,-0.252912998,-0.105435922,-0.121238811,-0.163774323,-0.035127347,-0.23125636,-0.003837622,-0.42,0
2012-1462-1250,-0.084924826,-0.042335577,0.129092445,-0.012291795,0.021951317,-0.021564054,-0.198187316,-0.000153506,0.3,1
2012-1462-1323,0.015426522,-0.051659987,0.10127665,-0.047329346,0.108447169,0.014402423,-0.064732453,0.004835392,-0.18,1
2013-1103-1433,-0.060163436,-0.178371198,0.290705258,-0.062586902,-0.131416286,-0.389134588,-0.023097816,-0.041882534,-0.42,0
2013-1107-1181,0.13992888,-0.482167383,-0.167252956,-0.038910427,-0.165666974,0.075743342,0.299202741,-0.001535056,-0.78,0
2013-1112-1125,-0.032158832,0.086680702,0.123607339,-0.272956814,-0.008176708,-0.171245818,0.17027959,-0.001765314,0.3,1
2013-1112-1217,-0.167884896,0.161349155,-0.017497808,-0.519277734,-0.153327577,-0.288243738,0.187857357,0.00053727,0.48,1
2013-1112-1326,0.157903208,0.002687839,-0.148488121,-0.454645342,0.087113393,-0.008776559,0.251037754,0.001304798,-0.24,0
2013-1125-1112,0.032158832,-0.086680702,-0.123607339,0.272956814,0.008176708,0.171245818,-0.17027959,0.001765314,-0.3,0
2013-1129-1247,0.023950587,0.096801612,-0.164563865,0.373823887,0.055006947,0.020007177,0.33230107,0.010131028,0,0
2013-1137-1139,-0.051250672,-0.068352735,0.215961337,0.091565985,0.085941208,-0.22350408,-0.197345398,-0.006447148,-0.3,0
2013-1139-1137,0.051250672,0.068352735,-0.215961337,-0.091565985,-0.085941208,0.22350408,0.197345398,0.006447148,0.3,1
2013-1139-1266,0.000294562,-0.124507464,-0.177063063,-0.058078015,0.271655412,0.022994269,0.065698828,-0.00330036,-0.18,0
2013-1143-1393,0.024038651,-0.239797469,-0.424079935,-0.732359194,-0.184616352,-0.052458809,0.387201394,-0.00107454,-0.48,0
2013-1143-1424,0.139579658,0.015308018,-0.170979193,-0.099979217,-0.136808339,-0.050194741,0.149539142,-0.000767528,-0.42,1
2013-1153-1166,-0.224124894,-0.375382771,0.507554049,-0.184301174,-0.561768456,-0.169229795,-0.056928247,-0.000844282,-0.18,0
2013-1160-1228,-0.087569807,-0.097606557,-0.146034258,-0.01543418,0.148387244,-0.123125152,-0.165088987,-0.003377112,-0.18,0
2013-1161-1257,0.447095836,0.130569878,-0.336045592,0.028067057,0.044520176,0.198066307,0.172717489,-0.002532838,-0.42,0
2013-1161-1281,0.101966882,0.125239232,-0.176555183,0.102118878,0.011744727,0.159603551,0.063949104,0.043414798,0.06,1
2013-1166-1153,0.224124894,0.375382771,-0.507554049,0.184301174,0.561768456,0.169229795,0.056928247,0.000844282,0.18,1
2013-1166-1181,0.106980501,-0.018727625,-0.126349892,0.247466828,0.081990085,-0.035713155,0.158609885,-0.00138155,-0.3,0
2013-1172-1266,0.193897414,-0.033475559,-0.152470971,-0.026300582,0.401950974,-0.032868557,-0.01630391,-0.00168856,-0.66,0
2013-1181-1107,-0.13992888,0.482167383,0.167252956,0.038910427,0.165666974,-0.075743342,-0.299202741,0.001535056,0.78,1
2013-1181-1166,-0.106980501,0.018727625,0.126349892,-0.247466828,-0.081990085,0.035713155,-0.158609885,0.00138155,0.3,1
2013-1181-1257,0.300847548,0.141464774,-0.163286145,0.094214362,0.380571455,0.148003504,-0.198751034,-7.68E-05,-0.06,0
2013-1181-1277,0.122264298,0.188914282,-0.110124457,0.037705736,0.336297152,0.100299765,-0.07498188,0.002149076,0.06,1
2013-1195-1196,0.374038499,-0.333041564,0.057844877,0.051403783,-0.251608181,0.273324115,0.022226615,0.000921034,-0.72,0
2013-1195-1207,0.429935348,-0.108847635,-0.042426705,0.206957238,-0.104667585,0.291484152,0.041612674,0.001535056,-0.78,1
2013-1195-1361,0.321770527,-0.075149731,-0.051076706,-0.443041865,0.041466776,0.192498496,-0.037498261,-0.002072324,-0.48,1
2013-1196-1195,-0.374038499,0.333041564,-0.057844877,-0.051403783,0.251608181,-0.273324115,-0.022226615,-0.000921034,0.72,1
2013-1196-1276,-0.282715311,-0.115616486,0.11156256,0.118872503,-0.002041318,-0.305976293,-0.118424809,-0.045253244,0.06,0
2013-1196-1278,-0.24382104,0.092881026,-0.340798281,0.04541023,0.236232539,-0.056084483,-0.211152841,0.000690776,0.48,1
2013-1196-1322,-0.484675208,0.231390584,-0.032338601,-0.02657253,0.391715794,-0.263560655,-0.217441597,0.000997786,0.66,1
2013-1207-1195,-0.429935348,0.108847635,0.042426705,-0.206957238,0.104667585,-0.291484152,-0.041612674,-0.001535056,0.78,0
2013-1211-1380,-0.150475398,0.6222615,-0.150589141,-0.229301059,-0.009040123,0.084081865,0.214871919,0.000997786,0.9,1
2013-1211-1455,-0.029331649,0.312107378,-0.292608473,-0.097452422,0.151314849,-0.081126439,0.051920669,-0.000383764,0.48,0
2013-1217-1112,0.167884896,-0.161349155,0.017497808,0.519277734,0.153327577,0.288243738,-0.187857357,-0.00053727,-0.48,0
2013-1217-1307,0.325942977,-0.078330106,-0.044843145,0.532738038,0.265874536,0.359400893,-0.095348956,-0.001535056,-0.66,1
2013-1228-1160,0.087569807,0.097606557,0.146034258,0.01543418,-0.148387244,0.123125152,0.165088987,0.003377112,0.18,1
2013-1228-1274,0.09301464,-0.104167136,-0.050504672,-0.096030922,-0.251573873,0.16214205,0.12373987,-0.001611808,-0.3,0
2013-1231-1241,-0.13949463,0.645199604,-0.227434083,-0.049513191,0.385774815,-0.197691601,-0.317659031,-0.041729296,0.9,1
2013-1231-1393,0.032019143,0.208854952,-0.537919937,0.084663781,0.392733594,0.027638509,0.151427965,-0.003223608,0.18,0
2013-1231-1396,-0.146479079,0.288637336,-0.012958963,-0.106773383,0.429282908,-0.217540452,-0.35916189,0.000767528,0.48,1
2013-1233-1326,0.49025973,0.028398217,-0.293292774,0.149276804,0.064367277,0.290449752,0.371263535,0.011282188,-0.78,0
2013-1235-1323,0.103916454,0.075383334,-0.120875478,0.111536805,0.028183913,0.150130355,-0.107538454,0.00614015,-0.18,1
2013-1235-1326,0.326814514,0.10917693,-0.316505571,0.13724417,0.106697468,0.274237131,-0.097003507,-0.001842066,-0.48,0
2013-1241-1231,0.13949463,-0.645199604,0.227434083,0.049513191,-0.385774815,0.197691601,0.317659031,0.041729296,-0.9,0
2013-1241-1254,-0.356443762,-0.340972801,0.279735047,-0.076869023,-0.252900444,-0.2207492,-0.178274143,7.68E-05,0,1
2013-1242-1276,-0.24624434,-0.215446491,0.547853003,0.091481808,-0.085946926,-0.436326406,-0.165638063,-0.000230258,0.18,0
2013-1242-1314,-0.213068208,-0.027111994,0.518780874,0.079756548,-0.048545632,-0.368615489,-0.298170477,0.000614022,0.42,1
2013-1242-1443,-0.412686796,0.27901459,0.48442679,0.138072122,0.209283709,-0.437730233,-0.153946395,-0.001995572,0.9,1
2013-1243-1247,-0.053203281,0.123713777,0.109915959,-0.281050508,-0.106388697,-0.217139359,0.223620537,-0.00422138,0.54,0
2013-1247-1129,-0.023950587,-0.096801612,0.164563865,-0.373823887,-0.055006947,-0.020007177,-0.33230107,-0.010131028,0,1
2013-1247-1243,0.053203281,-0.123713777,-0.109915959,0.281050508,0.106388697,0.217139359,-0.223620537,0.00422138,-0.54,1
2013-1247-1279,0.016984358,-0.069661473,-0.286930907,0.201914163,0.304013449,0.234117225,-0.073561603,-0.042878528,-0.06,1
2013-1247-1455,0.110050622,0.019054106,-0.280814961,0.358328572,0.219661839,0.368705207,-0.145900595,0.010514752,-0.24,0
2013-1251-1299,0.415723513,0.276723594,-0.303958258,-0.003116002,0.357802467,0.27187279,-0.087493503,0.000153506,0,0
2013-1254-1241,0.356443762,0.340972801,-0.279735047,0.076869023,0.252900444,0.2207492,0.178274143,-7.68E-05,0,0
2013-1257-1161,-0.447095836,-0.130569878,0.336045592,-0.028067057,-0.044520176,-0.198066307,-0.172717489,0.002532838,0.42,1
2013-1257-1181,-0.300847548,-0.141464774,0.163286145,-0.094214362,-0.380571455,-0.148003504,0.198751034,7.68E-05,0.06,1
2013-1257-1276,-0.384618421,-0.164706843,0.252758591,-0.062509343,-0.261974875,-0.221456392,-0.061774762,-0.001765314,0.18,1
2013-1257-1299,-0.347048159,0.593117443,-0.061416077,-0.100700447,0.147060673,-0.004121764,-0.021714143,0.001228044,0.9,1
2013-1257-1332,-0.196108144,0.261297368,0.098929709,-0.252815111,0.000543208,-0.081031444,-0.11972063,0.012279836,0.66,1
2013-1257-1455,-0.276101341,0.138306915,-0.077240553,-0.142351406,-0.032655372,-0.014676856,-0.033149576,0.00138155,0.48,1
2013-1266-1139,-0.000294562,0.124507464,0.177063063,0.058078015,-0.271655412,-0.022994269,-0.065698828,0.00330036,0.18,1
2013-1266-1172,-0.193897414,0.033475559,0.152470971,0.026300582,-0.401950974,0.032868557,0.01630391,0.00168856,0.66,1
2013-1266-1274,0.083558303,0.0279676,-0.123666146,-0.030841512,-0.380617199,0.046452961,-0.018009708,0.002686342,-0.06,1
2013-1266-1393,0.037293921,-0.022594736,-0.498834549,0.119449371,-0.222972548,0.116491276,0.291215509,0.002072324,0.06,0
2013-1272-1277,0.039346741,-0.097316664,0.278703248,-0.145996852,0.177417418,-0.026408841,0.211877622,-0.000844282,-0.18,0
2013-1272-1388,-0.173487639,-0.176952694,0.466576139,0.129158314,-0.009131611,-0.010317603,-0.273074023,-0.002686342,0.3,1
2013-1274-1228,-0.09301464,0.104167136,0.050504672,0.096030922,0.251573873,-0.16214205,-0.12373987,0.001611808,0.3,1
2013-1274-1266,-0.083558303,-0.0279676,0.123666146,0.030841512,0.380617199,-0.046452961,0.018009708,-0.002686342,0.06,0
2013-1274-1334,-0.262484703,0.17913111,0.451591001,-0.186112852,-0.153521988,-0.212194298,-0.207133601,-0.000230258,0.78,1
2013-1276-1196,0.282715311,0.115616486,-0.11156256,-0.118872503,0.002041318,0.305976293,0.118424809,0.045253244,-0.06,1
2013-1276-1242,0.24624434,0.215446491,-0.547853003,-0.091481808,0.085946926,0.436326406,0.165638063,0.000230258,-0.18,1
2013-1276-1257,0.384618421,0.164706843,-0.252758591,0.062509343,0.261974875,0.221456392,0.061774762,0.001765314,-0.18,0
2013-1276-1355,-0.231810825,0.192919303,0.078603811,0.199887693,-0.058946634,-0.115340771,-0.236564099,0.00959381,0.54,1
2013-1276-1393,0.101502264,0.141977011,-0.640581229,-0.062459638,0.251002076,0.257375371,0.311560622,-0.000997786,0,1
2013-1276-1433,0.048827372,0.184360435,-0.08408357,-0.09621829,0.1567698,-0.133300261,-0.025506432,-0.000153506,0.06,1
2013-1277-1181,-0.122264298,-0.188914282,0.110124457,-0.037705736,-0.336297152,-0.100299765,0.07498188,-0.002149076,-0.06,0
2013-1277-1272,-0.039346741,0.097316664,-0.278703248,0.145996852,-0.177417418,0.026408841,-0.211877622,0.000844282,0.18,1
2013-1277-1434,-0.27539075,0.02287337,0.137052798,0.043753683,-0.175073047,-0.014576582,-0.277020052,-0.001228044,0.66,1
2013-1278-1196,0.24382104,-0.092881026,0.340798281,-0.04541023,-0.236232539,0.056084483,0.211152841,-0.000690776,-0.48,0
2013-1278-1417,-0.006547162,0.061443159,0.394419734,-0.418744536,0.024650203,-0.216252731,0.104163464,0.00897984,-0.3,1
2013-1279-1247,-0.016984358,0.069661473,0.286930907,-0.201914163,-0.304013449,-0.234117225,0.073561603,0.042878528,0.06,0
2013-1279-1458,0.295569734,0.155444352,0.152091397,0.006332306,-0.035028333,0.177911358,0.167021736,-0.000153506,-0.42,1
2013-1281-1161,-0.101966882,-0.125239232,0.176555183,-0.102118878,-0.011744727,-0.159603551,-0.063949104,-0.043414798,-0.06,0
2013-1285-1393,0.232837235,-0.257328935,-0.593369758,-0.543460806,0.16505515,0.279134694,0.36548725,-0.001535056,-0.54,0
2013-1292-1388,-0.174817721,-0.256802625,0.184670573,-0.212915325,0.026600033,-0.005625864,-0.470602447,-0.000383764,0,0
2013-1299-1251,-0.415723513,-0.276723594,0.303958258,0.003116002,-0.357802467,-0.27187279,0.087493503,-0.000153506,0,1
2013-1299-1257,0.347048159,-0.593117443,0.061416077,0.100700447,-0.147060673,0.004121764,0.021714143,-0.001228044,-0.9,0
2013-1301-1396,-0.030066534,0.1105307,0.033621667,-0.036036284,0.356115663,0.010338713,-0.377515685,0.001151292,0.06,0
2013-1307-1217,-0.325942977,0.078330106,0.044843145,-0.532738038,-0.265874536,-0.359400893,0.095348956,0.001535056,0.66,0
2013-1308-1387,0.211486078,-0.086694774,0.316152728,0.28399189,-0.126178618,-0.045719382,0.059702913,-0.002302582,-0.54,0
2013-1314-1242,0.213068208,0.027111994,-0.518780874,-0.079756548,0.048545632,0.368615489,0.298170477,-0.000614022,-0.42,0
2013-1314-1437,0.121997067,0.218449553,-0.11354062,-0.056816609,0.231343668,0.200282876,-0.210537875,0.007905378,0.06,1
2013-1322-1196,0.484675208,-0.231390584,0.032338601,0.02657253,-0.391715794,0.263560655,0.217441597,-0.000997786,-0.66,0
2013-1323-1235,-0.103916454,-0.075383334,0.120875478,-0.111536805,-0.028183913,-0.150130355,0.107538454,-0.00614015,0.18,0
2013-1326-1112,-0.157903208,-0.002687839,0.148488121,0.454645342,-0.087113393,0.008776559,-0.251037754,-0.001304798,0.24,1
2013-1326-1233,-0.49025973,-0.028398217,0.293292774,-0.149276804,-0.064367277,-0.290449752,-0.371263535,-0.011282188,0.78,1
2013-1326-1235,-0.326814514,-0.10917693,0.316505571,-0.13724417,-0.106697468,-0.274237131,0.097003507,0.001842066,0.48,1
2013-1326-1455,-0.110314816,0.126030104,-0.030798922,0.233110453,0.098560785,-0.003293189,0.013814764,-0.003223608,0.42,0
2013-1328-1361,0.239487645,0.141591426,-0.221959669,-0.317996879,-0.02595962,0.174676223,0.085165418,-0.003070104,-0.18,0
2013-1329-1332,0.001667158,0.133834688,0.140709535,-0.395541528,-0.098572221,-0.130666765,-0.077500311,-0.009900792,0.42,0
2013-1332-1257,0.196108144,-0.261297368,-0.098929709,0.252815111,-0.000543208,0.081031444,0.11972063,-0.012279836,-0.66,0
2013-1332-1329,-0.001667158,-0.133834688,-0.140709535,0.395541528,0.098572221,0.130666765,0.077500311,0.009900792,-0.42,1
2013-1332-1387,0.069808049,-0.097336365,0.101677608,0.511982475,-0.04346235,0.044341943,0.024569341,0.005526148,-0.48,1
2013-1334-1274,0.262484703,-0.17913111,-0.451591001,0.186112852,0.153521988,0.212194298,0.207133601,0.000230258,-0.78,0
2013-1338-1455,-0.058748326,0.178393714,-0.044030537,0.27441514,0.0598901,0.021569331,-0.129084214,-0.00168856,0.06,0
2013-1355-1276,0.231810825,-0.192919303,-0.078603811,-0.199887693,0.058946634,0.115340771,0.236564099,-0.00959381,-0.54,0
2013-1361-1195,-0.321770527,0.075149731,0.051076706,0.443041865,-0.041466776,-0.192498496,0.037498261,0.002072324,0.48,0
2013-1361-1328,-0.239487645,-0.141591426,0.221959669,0.317996879,0.02595962,-0.174676223,-0.085165418,0.003070104,0.18,1
2013-1380-1211,0.150475398,-0.6222615,0.150589141,0.229301059,0.009040123,-0.084081865,-0.214871919,-0.000997786,-0.9,0
2013-1387-1308,-0.211486078,0.086694774,-0.316152728,-0.28399189,0.126178618,0.045719382,-0.059702913,0.002302582,0.54,1
2013-1387-1332,-0.069808049,0.097336365,-0.101677608,-0.511982475,0.04346235,-0.044341943,-0.024569341,-0.005526148,0.48,0
2013-1388-1272,0.173487639,0.176952694,-0.466576139,-0.129158314,0.009131611,0.010317603,0.273074023,0.002686342,-0.3,0
2013-1388-1292,0.174817721,0.256802625,-0.184670573,0.212915325,-0.026600033,0.005625864,0.470602447,0.000383764,0,1
2013-1393-1143,-0.024038651,0.239797469,0.424079935,0.732359194,0.184616352,0.052458809,-0.387201394,0.00107454,0.48,1
2013-1393-1231,-0.032019143,-0.208854952,0.537919937,-0.084663781,-0.392733594,-0.027638509,-0.151427965,0.003223608,-0.18,1
2013-1393-1266,-0.037293921,0.022594736,0.498834549,-0.119449371,0.222972548,-0.116491276,-0.291215509,-0.002072324,-0.06,1
2013-1393-1276,-0.101502264,-0.141977011,0.640581229,0.062459638,-0.251002076,-0.257375371,-0.311560622,0.000997786,0,0
2013-1393-1285,-0.232837235,0.257328935,0.593369758,0.543460806,-0.16505515,-0.279134694,-0.36548725,0.001535056,0.54,1
2013-1396-1231,0.146479079,-0.288637336,0.012958963,0.106773383,-0.429282908,0.217540452,0.35916189,-0.000767528,-0.48,0
2013-1396-1301,0.030066534,-0.1105307,-0.033621667,0.036036284,-0.356115663,-0.010338713,0.377515685,-0.001151292,-0.06,1
2013-1417-1278,0.006547162,-0.061443159,-0.394419734,0.418744536,-0.024650203,0.216252731,-0.104163464,-0.00897984,0.3,0
2013-1424-1143,-0.139579658,-0.015308018,0.170979193,0.099979217,0.136808339,0.050194741,-0.149539142,0.000767528,0.42,0
2013-1433-1103,0.060163436,0.178371198,-0.290705258,0.062586902,0.131416286,0.389134588,0.023097816,0.041882534,0.42,1
2013-1433-1276,-0.048827372,-0.184360435,0.08408357,0.09621829,-0.1567698,0.133300261,0.025506432,0.000153506,-0.06,0
2013-1434-1277,0.27539075,-0.02287337,-0.137052798,-0.043753683,0.175073047,0.014576582,0.277020052,0.001228044,-0.66,0
2013-1437-1314,-0.121997067,-0.218449553,0.11354062,0.056816609,-0.231343668,-0.200282876,0.210537875,-0.007905378,-0.06,0
2013-1443-1242,0.412686796,-0.27901459,-0.48442679,-0.138072122,-0.209283709,0.437730233,0.153946395,0.001995572,-0.9,0
2013-1455-1211,0.029331649,-0.312107378,0.292608473,0.097452422,-0.151314849,0.081126439,-0.051920669,0.000383764,-0.48,1
2013-1455-1247,-0.110050622,-0.019054106,0.280814961,-0.358328572,-0.219661839,-0.368705207,0.145900595,-0.010514752,0.24,1
2013-1455-1257,0.276101341,-0.138306915,0.077240553,0.142351406,0.032655372,0.014676856,0.033149576,-0.00138155,-0.48,0
2013-1455-1326,0.110314816,-0.126030104,0.030798922,-0.233110453,-0.098560785,0.003293189,-0.013814764,0.003223608,-0.42,1
2013-1455-1338,0.058748326,-0.178393714,0.044030537,-0.27441514,-0.0598901,-0.021569331,0.129084214,0.00168856,-0.06,1
2013-1458-1279,-0.295569734,-0.155444352,-0.152091397,-0.006332306,0.035028333,-0.177911358,-0.167021736,0.000153506,0.42,0
2014-1107-1196,0.406170001,-0.390735821,-0.000962299,0.079647241,0.006707188,0.133046938,0.138865096,-0.005679648,-0.9,0
2014-1107-1291,-0.221944531,-0.182319929,0.101886107,0.063356543,0.028058118,-0.4531565,0.110254552,0.001228044,0,1
2014-1110-1458,-0.041955281,-0.46019465,0.101265958,0.163649941,0.018137426,-0.006955806,-0.160542634,-0.000844282,-0.78,0
2014-1112-1211,-0.207058545,0.045904352,0.082763082,-0.140573435,-0.152595676,-0.161978447,0.01601839,-0.000153506,0.42,1
2014-1112-1361,-0.122261261,0.143609416,-0.103415093,0.09316176,0.125618256,-0.176713355,0.085363086,-0.000383764,0.18,1
2014-1112-1451,-0.593183178,0.210796951,0.149322114,-0.060003631,-0.175564793,-0.359290064,-0.125548161,0.0029166,0.9,1
2014-1112-1458,-0.357640228,-0.178421858,0.190904134,-0.367729982,-0.070405462,-0.297162791,-0.153470529,0.000307012,0.06,0
2014-1113-1400,-0.01026714,-0.032664985,-0.161751812,0.179040642,0.359826631,0.12605419,-0.193040639,7.68E-05,-0.18,0
2014-1124-1166,-0.015991351,-0.200386148,0.549740179,-0.154401786,-0.197813445,-0.0326469,0.106498869,0.00168856,-0.18,1
2014-1124-1304,0.181975263,0.291831783,0.256452751,-0.14515094,0.268687781,-0.070259972,0.295776504,0.002225828,0.3,1
2014-1124-1458,0.101578182,-0.025006755,0.325877296,-0.145794312,0.025010435,0.02882068,0.109185683,0.000767528,-0.24,0
2014-1140-1332,0.020646639,-0.095805282,-0.080132797,-0.181650767,-0.113038705,-0.060781499,0.097537941,-0.005526148,-0.18,0
2014-1142-1411,-0.237349796,-0.082385788,-0.021854885,0.349983283,-0.163934426,-0.011647544,-0.134640867,0.000921034,0,1
2014-1142-1455,0.35313374,-0.408334834,-0.38604773,0.345641363,-0.121495594,0.26671135,0.199256184,0.002686342,-0.9,0
2014-1153-1217,-0.146831338,-0.094051854,0.141741334,-0.203172249,-0.297643621,-0.09379255,-0.054995498,0.0059099,0.42,0
2014-1157-1438,0.395754062,-0.468821066,-0.185659603,-0.003856279,-0.2457301,0.245854487,0.011640421,-7.68E-05,-0.9,0
2014-1160-1338,-0.006510721,-0.258682706,0.020480936,0.068074402,-0.185679896,0.093264796,0.212975775,7.68E-05,0.06,0
2014-1163-1196,0.087676092,-0.176614955,0.352634562,0.183840457,0.163900118,-0.067732027,-0.003360348,-7.68E-05,-0.36,1
2014-1163-1235,-0.149855908,-0.181368631,0.439514146,-0.283839391,0.165712717,-0.1995018,-0.081292599,0.003914374,-0.24,1
2014-1163-1246,-0.103904307,-0.153811947,0.016786776,0.206194316,0.314900479,-0.14553889,0.054753904,0.000307012,0.06,1
2014-1163-1277,-0.110244972,-0.219161619,0.09765199,-0.138394091,-0.027263319,-0.070882722,-0.013866011,0.00053727,-0.18,1
2014-1163-1386,-0.159579475,-0.02378808,0.176090071,0.033070674,0.04875148,-0.203771334,-0.088079184,0.001611808,0.18,1
2014-1163-1437,-0.025611671,-0.179198658,0.217474285,0.034867025,0.181591542,-0.042616185,-0.171641299,0.000153506,-0.3,1
2014-1166-1124,0.015991351,0.200386148,-0.549740179,0.154401786,0.197813445,0.0326469,-0.106498869,-0.00168856,0.18,0
2014-1166-1418,-0.094390273,0.445182154,-0.324508693,0.090083245,0.252654571,-0.191300493,0.065545086,0.001842066,0.66,1
2014-1173-1196,0.346276833,-0.066399478,-0.074038235,-0.142769334,0.106806109,0.256995387,0.015359499,-0.001995572,-0.6,0
2014-1173-1326,0.349608112,0.176159007,-0.267075466,0.011759412,0.304082064,0.130492606,0.289312044,-0.00729139,-0.3,1
2014-1173-1390,0.082103716,0.025690676,-0.225188718,-0.550014039,0.074653919,0.135189622,-0.119237443,-0.00107454,-0.06,1
2014-1173-1393,0.218941218,0.004776192,-0.532990826,-0.014073071,0.266663617,0.148816246,-0.091022234,-0.001842066,-0.48,1
2014-1174-1277,0.276775492,-0.179001644,-0.26159036,0.146778557,-0.259893531,0.321450059,-0.034503964,0.000383764,-0.54,0
2014-1181-1273,-0.005047024,0.474101051,-0.218848235,-0.068589176,0.03625198,0.179320463,-0.01565966,-0.001842066,0.66,0
2014-1184-1242,0.347573511,-0.204450274,-0.478957723,-0.030983572,0.262014901,0.652579137,0.025718741,-0.006523898,-0.78,0
2014-1196-1107,-0.406170001,0.390735821,0.000962299,-0.079647241,-0.006707188,-0.133046938,-0.138865096,0.005679648,0.9,1
2014-1196-1163,-0.087676092,0.176614955,-0.352634562,-0.183840457,-0.163900118,0.067732027,0.003360348,7.68E-05,0.36,0
2014-1196-1173,-0.346276833,0.066399478,0.074038235,0.142769334,-0.106806109,-0.256995387,-0.015359499,0.001995572,0.6,1
2014-1196-1338,-0.196199245,0.018631932,0.001839061,0.024527219,0.046172671,-0.107113077,0.027168303,0,0.48,1
2014-1196-1417,-0.228066553,-0.029082138,-0.016824199,-0.353873288,-0.120752257,-0.269540115,-0.104324526,-0.002379334,0.18,1
2014-1203-1272,-0.028320422,-0.030075654,-0.000972991,-0.126860741,0.188613219,-0.091454597,0.019576406,-0.006447148,-0.06,0
2014-1211-1112,0.207058545,-0.045904352,-0.082763082,0.140573435,0.152595676,0.161978447,-0.01601839,0.000153506,-0.42,0
2014-1211-1329,-0.06968658,-0.070463603,-0.118143618,-0.087403818,0.148633117,-0.089734117,-0.069857167,0.002379334,0.06,1
2014-1217-1153,0.146831338,0.094051854,-0.141741334,0.203172249,0.297643621,0.09379255,0.054995498,-0.0059099,-0.42,1
2014-1217-1277,-0.00782562,-0.170743926,-0.004474692,0.214110617,-0.02850412,0.074376458,-0.026677795,-0.007751882,-0.48,0
2014-1234-1397,0.25729799,0.186434715,0.099469666,0.060788525,0.182426367,0.146631342,-0.212734181,-0.000997786,0,0
2014-1235-1163,0.149855908,0.181368631,-0.439514146,0.283839391,-0.165712717,0.1995018,0.081292599,-0.003914374,0.24,0
2014-1235-1300,-0.037081351,0.23821854,-0.266947159,-0.115337806,0.189150709,0.147264648,0.227683703,-0.005295896,0.66,1
2014-1235-1314,0.101040683,0.138199964,-0.295548831,-0.112692395,0.129803816,-0.036177579,0.172014671,0.000153506,0.18,1
2014-1242-1184,-0.347573511,0.204450274,0.478957723,0.030983572,-0.262014901,-0.652579137,-0.025718741,0.006523898,0.78,1
2014-1242-1390,-0.054496922,0.172199018,0.162837072,-0.424153293,-0.135699051,-0.075553351,0.046957018,-0.002456086,0.48,0
2014-1243-1246,-0.023786604,-0.195407313,-0.368432308,0.137967703,-0.006507059,0.052923233,-0.214198385,-0.004681888,-0.06,0
2014-1246-1163,0.103904307,0.153811947,-0.016786776,-0.206194316,-0.314900479,0.14553889,-0.054753904,-0.000307012,-0.06,0
2014-1246-1243,0.023786604,0.195407313,0.368432308,-0.137967703,0.006507059,-0.052923233,0.214198385,0.004681888,0.06,1
2014-1246-1257,0.173323656,-0.068090987,0.131663922,0.015446714,-0.203411346,0.031380289,0.263637229,0.003146856,-0.24,1
2014-1246-1276,-0.161544231,-0.20604609,0.462197678,-0.053185888,-0.397519541,-0.276284819,0.030514009,-0.000153506,-0.36,1
2014-1246-1455,0.10971962,-0.078529935,-0.000138999,-0.134864512,-0.102780653,0.071537138,0.083423016,0.00138155,-0.42,1
2014-1246-1458,-0.072106844,-0.127065837,0.371843124,0.012306312,-0.24991566,-0.0468435,-0.135695094,0.002532838,-0.36,1
2014-1257-1246,-0.173323656,0.068090987,-0.131663922,-0.015446714,0.203411346,-0.031380289,-0.263637229,-0.003146856,0.24,0
2014-1257-1264,-0.183970386,0.319382838,-0.148124586,-0.195674617,-0.005592182,0.018714179,-0.296486643,0.00921008,0.54,1
2014-1257-1387,-0.019094876,0.358498638,0.133609905,0.069433476,0.288243266,-0.002469892,-0.072785575,0.00053727,0.06,1
2014-1264-1257,0.183970386,-0.319382838,0.148124586,0.195674617,0.005592182,-0.018714179,0.296486643,-0.00921008,-0.54,0
2014-1269-1397,0.082832528,-0.144597303,0.034733657,-0.036478386,0.155231664,0.118787009,-0.273681667,-0.003530616,0.3,0
2014-1272-1203,0.028320422,0.030075654,0.000972991,0.126860741,-0.188613219,0.091454597,-0.019576406,0.006447148,0.06,1
2014-1272-1438,0.252794539,-0.099610474,-0.046152941,0.146847351,-0.215499151,0.375566017,-0.095165931,-0.000614022,-0.42,0
2014-1273-1181,0.005047024,-0.474101051,0.218848235,0.068589176,-0.03625198,-0.179320463,0.01565966,0.001842066,-0.66,1
2014-1273-1397,0.228895576,-0.168146151,-0.004870303,0.041121321,0.398039877,0.127363021,-0.265789609,-0.04441066,-0.18,0
2014-1276-1246,0.161544231,0.20604609,-0.462197678,0.053185888,0.397519541,0.276284819,-0.030514009,0.000153506,0.36,0
2014-1276-1397,0.229624388,0.246155405,-0.286225221,0.054612309,0.475781505,0.299257977,-0.203202214,-0.000844282,0.54,1
