game_id,numot,season,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_distance,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_id,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_norm,team1_seed_norm,team1_stlrate,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_distance,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_id,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppstlrate,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_norm,team2_seed_norm,team2_stlrate,win_or_lose
2015-1173-1328,0.0,2015.0,94.6812,107.1481,63.9795,,,60.8,7.1979,,,1.215604526,37.3843,52.9064,35.1485,68.2741,1173.0,54.7196,11.7241,32.8152,47.1294,31.7544,67.963,0.0807,46.0,46.0,88.0,8.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,25.0,0.498042813,0.26,0.1079,88.9078,109.3152,67.6449,13.0,19.0,48.8998,12.8697,17.0,19.0,15.2303257,33.5646,48.3534,34.3402,73.5294,1328.0,48.9684,10.2008,33.7394,42.3661,30.9262,65.3846,0.0952,352.0,48.0,559.0,10.0,22.0,1.0,15.0,3.0,0.0,2.0,0.0,10.0,22.0,0.501957187,0.74,0.1006,0.0
2015-1173-1344,0.0,2015.0,94.6812,107.1481,63.9795,,,60.8,7.1979,,,1.215604526,37.3843,52.9064,35.1485,68.2741,1173.0,54.7196,11.7241,32.8152,47.1294,31.7544,67.963,0.0807,46.0,46.0,88.0,8.0,25.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,25.0,0.499194096,0.35,0.1079,95.4852,110.7193,65.7403,,,57.5495,13.6163,,,11.69436796,28.4153,49.3893,30.9615,70.9593,1344.0,54.1779,7.8626,35.8116,47.038,33.2805,68.7776,0.0856,124.0,55.0,171.0,11.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,22.0,0.500805904,0.65,0.109,1.0
2015-1181-1211,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,17.57317624,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.500115129,0.53,0.1071,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,28.39281475,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499884871,0.47,0.093,1.0
2015-1181-1277,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,8.141395279,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.50084428,0.68,0.1071,96.0718,114.1116,63.7005,23.0,18.0,64.5949,13.1579,,18.0,3.377933169,34.6757,51.6413,38.6124,63.2787,1277.0,50.5495,7.2858,35.3103,44.1426,32.3484,71.7201,0.0879,198.0,198.0,491.0,11.0,23.0,6.0,17.0,12.0,6.0,17.0,12.0,11.0,23.0,0.49915572,0.32,0.082,1.0
2015-1181-1352,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,2.052826753,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.499078967,0.95,0.1071,102.3443,101.0371,65.6082,,,50.3741,8.2835,,,5.331719964,30.8848,47.5845,38.018,71.4065,1352.0,61.4396,9.1787,36.1853,47.4808,33.4337,66.2319,0.0974,64.0,64.0,110.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,0.500921033,0.05,0.1271,1.0
2015-1181-1361,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,2.052826753,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.500882657,0.71,0.1071,88.2545,102.4036,60.6724,,16.0,47.1233,14.3482,25.0,17.0,36.31078841,30.5269,46.0841,32.0826,62.9747,1361.0,46.5517,10.6348,32.2867,41.2073,30.6422,69.6231,0.0875,265.0,184.0,523.0,8.0,26.0,3.0,14.0,6.0,0.0,7.0,2.0,8.0,26.0,0.499117343,0.29,0.1093,1.0
2015-1181-1428,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,17.57317624,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.500115129,0.62,0.1071,90.5691,113.0478,61.1685,19.0,25.0,57.7483,13.5043,9.0,,19.81192744,37.8258,52.7607,40.1681,70.178,1428.0,43.75,10.4294,28.3088,40.8547,31.6017,67.3179,0.0841,83.0,63.0,108.0,8.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,24.0,0.499884871,0.38,0.0923,1.0
2015-1181-1458,0.0,2015.0,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,8.141395279,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.500307011,0.5,0.1071,94.2605,124.695,58.7433,3.0,3.0,50.2326,9.1609,4.0,4.0,4.624664827,36.9771,55.1327,35.7466,76.3323,1458.0,40.7008,5.9292,26.6516,44.0339,36.0169,68.0965,0.0665,151.0,124.0,382.0,3.0,31.0,1.0,13.0,6.0,1.0,13.0,6.0,3.0,31.0,0.499692989,0.5,0.0759,1.0
2015-1186-1207,0.0,2015.0,107.68,110.0324,68.7795,,,46.4539,12.3382,,,5.460755232,43.2208,52.3392,39.5647,71.3841,1186.0,57.7447,11.6959,34.9607,49.0078,38.3628,71.6108,0.0837,62.0,62.0,66.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.5028782,0.23,0.0912,93.705,110.296,64.439,22.0,,54.4,14.5038,,,46.08511009,31.5758,50.3986,34.7409,70.1923,1207.0,53.5385,10.2746,35.0682,42.6527,35.8657,70.6629,0.0943,156.0,114.0,316.0,10.0,21.0,1.0,9.0,2.0,1.0,7.0,2.0,10.0,21.0,0.4971218,0.77,0.1173,0.0
2015-1207-1186,0.0,2015.0,93.705,110.296,64.439,22.0,,54.4,14.5038,,,46.08511009,31.5758,50.3986,34.7409,70.1923,1207.0,53.5385,10.2746,35.0682,42.6527,35.8657,70.6629,0.0943,156.0,114.0,316.0,10.0,21.0,1.0,9.0,2.0,1.0,7.0,2.0,10.0,21.0,0.4971218,0.77,0.1173,107.68,110.0324,68.7795,,,46.4539,12.3382,,,5.460755232,43.2208,52.3392,39.5647,71.3841,1186.0,57.7447,11.6959,34.9607,49.0078,38.3628,71.6108,0.0837,62.0,62.0,66.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.5028782,0.23,0.0912,1.0
2015-1207-1428,0.0,2015.0,93.705,110.296,64.439,22.0,,54.4,14.5038,,,46.08511009,31.5758,50.3986,34.7409,70.1923,1207.0,53.5385,10.2746,35.0682,42.6527,35.8657,70.6629,0.0943,156.0,114.0,316.0,10.0,21.0,1.0,9.0,2.0,1.0,7.0,2.0,10.0,21.0,0.497160176,0.53,0.1173,90.5691,113.0478,61.1685,19.0,25.0,57.7483,13.5043,9.0,,11.83426101,37.8258,52.7607,40.1681,70.178,1428.0,43.75,10.4294,28.3088,40.8547,31.6017,67.3179,0.0841,83.0,63.0,108.0,8.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,24.0,0.502839824,0.47,0.0923,0.0
2015-1208-1277,0.0,2015.0,93.9191,107.0152,64.1785,,,55.3571,12.6378,,,2.837396174,31.321,47.6936,34.3511,68.875,1208.0,46.8175,10.6179,35.3973,43.0025,30.9598,70.2875,0.0915,131.0,88.0,229.0,11.0,21.0,0.0,4.0,0.0,0.0,1.0,0.0,11.0,21.0,0.499616236,0.41,0.0849,96.0718,114.1116,63.7005,23.0,18.0,64.5949,13.1579,,18.0,8.330502136,34.6757,51.6413,38.6124,63.2787,1277.0,50.5495,7.2858,35.3103,44.1426,32.3484,71.7201,0.0879,198.0,198.0,491.0,11.0,23.0,6.0,17.0,12.0,6.0,17.0,12.0,11.0,23.0,0.500383764,0.59,0.082,0.0
2015-1209-1124,0.0,2015.0,99.228,108.4051,63.2972,,,51.9656,13.7335,,,4.369758141,27.4372,53.4191,31.9149,73.3638,1209.0,63.524,6.3556,41.9717,42.2177,32.6301,70.7646,0.0721,225.0,46.0,307.0,9.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,24.0,0.501036162,0.17,0.1369,94.519,114.8484,62.1773,16.0,,59.9217,11.1818,20.0,,15.50517052,33.2388,46.0493,38.2253,66.6667,1124.0,70.0288,10.8751,35.8601,46.4545,29.7561,64.6847,0.1005,170.0,159.0,250.0,9.0,24.0,0.0,4.0,3.0,0.0,4.0,3.0,9.0,24.0,0.498963838,0.83,0.1273,1.0
2015-1209-1462,0.0,2015.0,99.228,108.4051,63.2972,,,51.9656,13.7335,,,4.369758141,27.4372,53.4191,31.9149,73.3638,1209.0,63.524,6.3556,41.9717,42.2177,32.6301,70.7646,0.0721,225.0,46.0,307.0,9.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,24.0,0.500038376,0.26,0.1369,96.1029,111.8864,65.6722,,,62.9379,8.2977,,,9.251458692,32.8167,53.3811,34.8534,72.5105,1462.0,54.2998,10.0239,37.1843,48.9307,34.9711,67.0827,0.0967,70.0,70.0,132.0,13.0,21.0,0.0,4.0,2.0,0.0,4.0,2.0,13.0,21.0,0.499961624,0.74,0.0906,0.0
2015-1211-1181,0.0,2015.0,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,28.39281475,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499884871,0.47,0.093,96.1313,122.0286,66.2365,4.0,4.0,54.2373,8.8762,5.0,3.0,17.57317624,34.4681,56.3312,38.5802,69.1391,1181.0,47.6478,8.4416,27.6541,47.1009,32.0225,69.3582,0.0849,310.0,251.0,1012.0,4.0,29.0,11.0,30.0,21.0,11.0,30.0,21.0,4.0,29.0,0.500115129,0.53,0.1071,0.0
2015-1211-1234,0.0,2015.0,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,4.930384405,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499769742,0.65,0.093,94.9425,111.1324,64.2612,,,60.686,13.2042,,25.0,31.36671214,30.6869,46.8725,33.211,74.5377,1234.0,53.6377,9.342,36.4653,43.1338,32.362,70.3065,0.0939,251.0,74.0,346.0,11.0,21.0,0.0,6.0,0.0,0.0,1.0,0.0,11.0,21.0,0.500230258,0.35,0.1016,1.0
2015-1211-1295,0.0,2015.0,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,4.930384405,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499731365,0.89,0.093,100.0747,100.9777,61.1763,,,42.8788,10.5714,,,25.53742725,35.4381,45.1098,37.8182,69.395,1295.0,50.6116,7.3852,32.9502,44.381,36.4341,74.6809,0.0741,9.0,9.0,23.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,0.500268635,0.11,0.073,1.0
2015-1211-1417,0.0,2015.0,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,28.39281475,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499961624,0.77,0.093,97.3824,110.1957,66.0408,,,54.0636,10.8179,,,23.47290439,29.2683,47.2487,36.3475,67.5714,1417.0,58.4082,7.9971,39.0675,45.7344,35.5281,70.0491,0.0923,228.0,22.0,433.0,13.0,20.0,0.0,8.0,2.0,0.0,1.0,1.0,13.0,20.0,0.500038376,0.23,0.1003,1.0
2015-1214-1246,0.0,2015.0,102.3457,95.5716,69.543,,,46.4807,10.757,,,9.508668959,33.2972,45.9416,30.4065,65.212,1214.0,45.0269,10.0649,30.3165,44.3028,34.4322,68.682,0.0777,95.0,95.0,99.0,17.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,17.0,0.478637348,0.05,0.0961,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,1.275456415,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.521362652,0.95,0.1016,0.0
2015-1214-1264,0.0,2015.0,102.3457,95.5716,69.543,,,46.4807,10.757,,,8.317393038,33.2972,45.9416,30.4065,65.212,1214.0,45.0269,10.0649,30.3165,44.3028,34.4322,68.682,0.0777,95.0,95.0,99.0,17.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,17.0,0.500729151,0.5,0.0961,99.4718,100.907,68.2231,,,60.7094,7.5424,,,10.35170676,36.4769,48.9262,33.9837,69.4307,1264.0,59.1549,11.578,27.6074,47.8814,32.2222,70.331,0.1002,52.0,52.0,79.0,13.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,19.0,0.499270849,0.5,0.1174,1.0
2015-1217-1314,0.0,2015.0,94.5446,102.0221,61.4937,,25.0,56.6387,13.0248,,,16.00192662,26.5086,45.8456,34.1463,71.4549,1217.0,51.7921,8.1134,32.2886,44.1335,33.4086,67.4009,0.0859,217.0,78.0,337.0,7.0,22.0,0.0,4.0,1.0,0.0,3.0,0.0,7.0,22.0,0.499808118,0.23,0.1073,95.0366,115.2564,69.9581,15.0,6.0,60.9421,11.9195,16.0,6.0,6.156129452,22.5641,51.2944,34.5041,70.0671,1314.0,52.2005,8.5491,37.129,45.743,29.751,68.6934,0.0956,201.0,100.0,748.0,11.0,24.0,7.0,24.0,15.0,3.0,10.0,6.0,11.0,24.0,0.500191882,0.77,0.0952,0.0
2015-1231-1455,0.0,2015.0,104.6528,116.6055,66.5749,,,51.5017,7.8711,,,9.699536465,39.5855,50.6861,40.3141,71.4739,1231.0,47.8857,11.9211,30.7013,51.0495,32.8257,66.9368,0.0903,206.0,110.0,311.0,13.0,20.0,1.0,7.0,3.0,0.0,2.0,2.0,13.0,20.0,0.499347601,0.41,0.0754,92.9254,112.9808,62.1472,14.0,11.0,56.4753,11.1111,13.0,11.0,3.763940993,35.2872,48.9478,35.906,69.2308,1455.0,44.6667,9.8811,29.7063,42.4501,34.382,68.1159,0.0646,158.0,75.0,396.0,4.0,28.0,1.0,10.0,1.0,1.0,3.0,1.0,4.0,28.0,0.500652399,0.59,0.115,0.0
2015-1234-1172,0.0,2015.0,94.9425,111.1324,64.2612,,,60.686,13.2042,,25.0,31.36671214,30.6869,46.8725,33.211,74.5377,1234.0,53.6377,9.342,36.4653,43.1338,32.362,70.3065,0.0939,251.0,74.0,346.0,11.0,21.0,0.0,6.0,0.0,0.0,1.0,0.0,11.0,21.0,0.500153506,0.59,0.1016,103.107,118.4924,67.0048,,,60.9005,7.4848,,,43.21906464,45.657,53.4836,39.2683,70.1923,1172.0,50.3958,12.1926,33.081,51.262,29.7535,63.6513,0.076,299.0,299.0,496.0,7.0,24.0,0.0,7.0,1.0,0.0,7.0,1.0,7.0,24.0,0.499846494,0.41,0.0805,1.0
2015-1234-1211,0.0,2015.0,94.9425,111.1324,64.2612,,,60.686,13.2042,,25.0,31.36671214,30.6869,46.8725,33.211,74.5377,1234.0,53.6377,9.342,36.4653,43.1338,32.362,70.3065,0.0939,251.0,74.0,346.0,11.0,21.0,0.0,6.0,0.0,0.0,1.0,0.0,11.0,21.0,0.500230258,0.35,0.1016,93.4313,119.4414,65.0605,7.0,13.0,57.4651,8.3333,2.0,13.0,4.930384405,32.107,57.1429,40.7986,68.9459,1211.0,44.9376,6.0755,30.5094,41.4352,32.3374,66.1017,0.0865,102.0,102.0,435.0,2.0,32.0,0.0,15.0,4.0,0.0,15.0,4.0,2.0,32.0,0.499769742,0.65,0.093,0.0
2015-1235-1412,0.0,2015.0,97.735,118.8607,69.5579,9.0,14.0,58.2969,9.4297,14.0,14.0,8.739645833,36.8449,54.6888,36.5576,69.6078,1235.0,56.1758,9.0456,34.6421,45.3992,35.1506,73.1557,0.0807,55.0,55.0,115.0,8.0,25.0,0.0,3.0,1.0,0.0,3.0,1.0,8.0,25.0,0.49815794,0.83,0.0907,100.2601,103.7809,64.9503,,,59.7187,13.5368,,,4.86087067,29.8851,46.9165,33.1502,73.9323,1412.0,49.2443,9.9922,32.2016,47.0266,31.7957,68.3801,0.0931,45.0,45.0,53.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,0.50184206,0.17,0.0976,0.0
2015-1242-1308,0.0,2015.0,90.4796,110.7779,67.4382,10.0,5.0,54.8662,12.7043,8.0,5.0,2.413493628,28.2504,46.5324,37.5,72.0149,1242.0,48.7179,12.9754,31.917,43.4621,30.9033,66.8675,0.0948,182.0,77.0,558.0,8.0,26.0,2.0,16.0,10.0,2.0,11.0,7.0,8.0,26.0,0.5,0.89,0.0974,97.947,104.0618,63.7282,,,49.9316,9.1129,,,13.99733607,25.3012,49.7453,36.3409,70.7214,1308.0,49.6361,5.6876,23.4568,46.371,29.4737,69.4497,0.0841,99.0,99.0,175.0,10.0,23.0,0.0,4.0,0.0,0.0,4.0,0.0,10.0,23.0,0.5,0.11,0.0994,1.0
2015-1242-1455,0.0,2015.0,90.4796,110.7779,67.4382,10.0,5.0,54.8662,12.7043,8.0,5.0,2.413493628,28.2504,46.5324,37.5,72.0149,1242.0,48.7179,12.9754,31.917,43.4621,30.9033,66.8675,0.0948,182.0,77.0,558.0,8.0,26.0,2.0,16.0,10.0,2.0,11.0,7.0,8.0,26.0,0.4985417,0.65,0.0974,92.9254,112.9808,62.1472,14.0,11.0,56.4753,11.1111,13.0,11.0,3.763940993,35.2872,48.9478,35.906,69.2308,1455.0,44.6667,9.8811,29.7063,42.4501,34.382,68.1159,0.0646,158.0,75.0,396.0,4.0,28.0,1.0,10.0,1.0,1.0,3.0,1.0,4.0,28.0,0.5014583,0.35,0.115,0.0
2015-1246-1153,0.0,2015.0,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,1.275456415,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.501228043,0.71,0.1016,93.2851,106.6968,59.9908,,,53.0726,15.5635,,,1.531338317,30.5503,50.5464,33.3333,67.3913,1153.0,54.2813,8.0146,33.3731,42.0394,32.8571,64.8712,0.092,141.0,117.0,253.0,10.0,22.0,0.0,6.0,1.0,0.0,4.0,1.0,10.0,22.0,0.498771957,0.29,0.1092,1.0
2015-1246-1214,0.0,2015.0,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,1.275456415,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.521362652,0.95,0.1016,102.3457,95.5716,69.543,,,46.4807,10.757,,,9.508668959,33.2972,45.9416,30.4065,65.212,1214.0,45.0269,10.0649,30.3165,44.3028,34.4322,68.682,0.0777,95.0,95.0,99.0,17.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,17.0,0.478637348,0.05,0.0961,1.0
2015-1246-1323,0.0,2015.0,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,4.472382777,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.500422141,0.56,0.1016,99.6649,122.2296,64.1283,8.0,,54.3915,9.0501,10.0,,4.622105837,38.64,58.3993,39.2458,73.9826,1323.0,51.1216,6.6843,32.6109,47.4196,32.9212,70.1944,0.0796,216.0,164.0,428.0,5.0,29.0,0.0,11.0,1.0,0.0,9.0,1.0,5.0,29.0,0.499577859,0.44,0.1059,1.0
2015-1246-1452,0.0,2015.0,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,4.472382777,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.499846494,0.62,0.1016,95.4145,111.2441,68.6913,20.0,,57.1956,8.9655,22.0,,2.521350941,33.8399,45.9418,31.8862,66.0401,1452.0,53.6585,9.8775,31.8334,51.6256,36.4979,68.6675,0.083,286.0,100.0,691.0,9.0,23.0,2.0,20.0,6.0,1.0,5.0,2.0,9.0,23.0,0.500153506,0.38,0.157,1.0
2015-1246-1458,0.0,2015.0,85.8155,119.725,63.4428,1.0,1.0,56.6251,18.4044,1.0,1.0,2.405959526,28.0786,51.5129,34.9716,72.2424,1246.0,40.0922,5.8303,31.0458,39.0995,27.3684,65.0,0.0724,177.0,37.0,631.0,0.0,34.0,5.0,15.0,11.0,3.0,4.0,4.0,0.0,34.0,0.498887086,0.5,0.1016,94.2605,124.695,58.7433,3.0,3.0,50.2326,9.1609,4.0,4.0,4.624664827,36.9771,55.1327,35.7466,76.3323,1458.0,40.7008,5.9292,26.6516,44.0339,36.0169,68.0965,0.0665,151.0,124.0,382.0,3.0,31.0,1.0,13.0,6.0,1.0,13.0,6.0,3.0,31.0,0.501112914,0.5,0.0759,0.0
2015-1248-1437,0.0,2015.0,113.1509,110.3525,64.9659,,,58.1707,7.0734,,,4.797927563,35.4415,53.0499,41.4141,76.4933,1248.0,51.5738,8.5952,37.0968,50.84,37.6312,69.9597,0.091,308.0,308.0,288.0,12.0,20.0,0.0,2.0,0.0,0.0,2.0,0.0,12.0,20.0,0.498848709,0.05,0.0841,92.246,120.8395,64.4797,2.0,12.0,62.8339,10.9338,6.0,12.0,4.671897418,42.9585,53.11,38.8818,72.7156,1437.0,53.7234,8.7081,32.4892,45.1716,30.8458,67.4956,0.0861,236.0,151.0,440.0,2.0,32.0,1.0,11.0,4.0,1.0,9.0,4.0,2.0,32.0,0.501151291,0.95,0.1189,0.0
2015-1257-1277,1.0,2015.0,89.3578,105.8796,65.4983,17.0,8.0,47.765,14.7527,12.0,9.0,12.01525774,32.567,48.8636,30.4202,66.0085,1257.0,55.4734,6.9805,31.4368,43.2523,29.2505,65.1741,0.0898,249.0,125.0,717.0,8.0,24.0,7.0,19.0,12.0,3.0,11.0,6.0,8.0,24.0,0.5,0.59,0.1236,96.0718,114.1116,63.7005,23.0,18.0,64.5949,13.1579,,18.0,10.65935951,34.6757,51.6413,38.6124,63.2787,1277.0,50.5495,7.2858,35.3103,44.1426,32.3484,71.7201,0.0879,198.0,198.0,491.0,11.0,23.0,6.0,17.0,12.0,6.0,17.0,12.0,11.0,23.0,0.5,0.41,0.082,0.0
2015-1257-1301,0.0,2015.0,89.3578,105.8796,65.4983,17.0,8.0,47.765,14.7527,12.0,9.0,12.01525774,32.567,48.8636,30.4202,66.0085,1257.0,55.4734,6.9805,31.4368,43.2523,29.2505,65.1741,0.0898,249.0,125.0,717.0,8.0,24.0,7.0,19.0,12.0,3.0,11.0,6.0,8.0,24.0,0.500652399,0.62,0.1236,98.203,111.4712,64.4344,,,46.7073,13.5764,,,6.78801282,32.3733,47.3975,36.0791,68.3358,1301.0,51.5192,10.0946,31.3266,43.5997,33.1633,70.3125,0.0821,206.0,51.0,368.0,13.0,20.0,0.0,10.0,2.0,0.0,3.0,1.0,13.0,20.0,0.499347601,0.38,0.0611,1.0
2015-1257-1320,0.0,2015.0,89.3578,105.8796,65.4983,17.0,8.0,47.765,14.7527,12.0,9.0,37.76138946,32.567,48.8636,30.4202,66.0085,1257.0,55.4734,6.9805,31.4368,43.2523,29.2505,65.1741,0.0898,249.0,125.0,717.0,8.0,24.0,7.0,19.0,12.0,3.0,11.0,6.0,8.0,24.0,0.499117343,0.53,0.1236,93.2423,113.7866,58.5006,11.0,,53.6054,8.0868,11.0,,30.30472902,39.9869,53.9387,39.7373,72.5938,1320.0,47.7379,8.3151,38.0952,43.787,31.5705,71.4612,0.0846,104.0,104.0,196.0,3.0,30.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,30.0,0.500882657,0.47,0.1018,1.0
2015-1257-1414,0.0,2015.0,89.3578,105.8796,65.4983,17.0,8.0,47.765,14.7527,12.0,9.0,37.76138946,32.567,48.8636,30.4202,66.0085,1257.0,55.4734,6.9805,31.4368,43.2523,29.2505,65.1741,0.0898,249.0,125.0,717.0,8.0,24.0,7.0,19.0,12.0,3.0,11.0,6.0,8.0,24.0,0.502033939,0.77,0.1236,98.2722,103.9436,63.7259,,,56.4644,11.9967,,,14.67082587,30.4554,47.7041,38.2524,68.3206,1414.0,49.3411,7.6531,29.1206,42.3172,33.6,69.8387,0.0915,79.0,79.0,90.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.497966061,0.23,0.087,1.0
