game_id,season,team2_id,team1_id,win_or_lose,team1_seed_norm,numot,team2_seed_norm,team2_distance,team1_distance,team2_fg2pct,team1_fg2pct,team2_fg3pct,team1_fg3pct,team2_ftpct,team1_ftpct,team2_blockpct,team1_blockpct,team2_oppfg2pct,team1_oppfg2pct,team2_oppfg3pct,team1_oppfg3pct,team2_oppftpct,team1_oppftpct,team2_oppblockpct,team1_oppblockpct,team2_f3grate,team1_f3grate,team2_oppf3grate,team1_oppf3grate,team2_arate,team1_arate,team2_opparate,team1_opparate,team2_stlrate,team1_stlrate,team2_oppstlrate,team1_oppstlrate,team2_adjtempo,team1_adjtempo,team2_adjoe,team1_adjoe,team2_adjde,team1_adjde,team2_ap_preseason,team1_ap_preseason,team2_ap_final,team1_ap_final,team2_coaches_preseason,team1_coaches_preseason,team2_coaches_before_final,team1_coaches_before_final,team2_rpi_norm,team1_rpi_norm,team2_pt_school_ncaa,team1_pt_school_ncaa,team2_pt_overall_ncaa,team1_pt_overall_ncaa,team2_pt_school_s16,team1_pt_school_s16,team2_pt_overall_s16,team1_pt_overall_s16,team2_pt_school_ff,team1_pt_school_ff,team2_pt_overall_ff,team1_pt_overall_ff,team2_pt_career_school_wins,team1_pt_career_school_wins,team2_pt_career_school_losses,team1_pt_career_school_losses,team2_pt_career_overall_losses,team1_pt_career_overall_losses,team2_pt_team_season_wins,team1_pt_team_season_wins,team2_pt_team_season_losses,team1_pt_team_season_losses,team2_pt_coach_season_wins,team1_pt_coach_season_wins,team2_pt_coach_season_losses,team1_pt_coach_season_losses
2014-1107-1196,2014,1196,1107,0,0.05,0,0.95,11.92533589,16.86859281,51.3011,47.0312,35.865,35.9823,66.8966,75,8.6357,8.6177,43.4688,45.9898,33.0144,34.9112,69.3291,72.2533,8.8476,8.0469,34.5817,26.1396,31.2718,36.5801,53.7566,49.1503,47.7667,54.0645,0.1117,0.0849,0.0889,0.0909,63.1796,63.2428,115.753,101.87,89.9943,103.3696,10,,1,,8,,4,,0.502839824,0.497160176,13,3,13,3,7,0,7,0,3,0,3,0,482,191,168,205,188,205,32,19,2,14,32,19,2,14
2014-1153-1217,2014,1217,1153,0,0.71,0,0.29,46.60737592,33.99761547,49.6552,46.5596,38.7097,33.5043,72.4051,70.8049,13.3215,15.9728,44.9378,43.1606,32.7935,32.0423,70.798,67.5159,9.7414,9.1743,28.6154,30.9033,30.4938,32.5501,57.1429,52.795,50.5988,54.2029,0.1102,0.1239,0.0895,0.0819,65.095,63.1591,111.1981,107.8564,96.2542,91.419,,,,15,,,,11,0.49704505,0.50295495,2,3,3,5,0,1,1,1,0,0,0,0,314,231,70,106,209,130,26,27,4,6,26,27,4,6
2014-1264-1257,2014,1257,1264,0,0.23,0,0.77,31.88178078,44.02620531,52.657,48.7038,36.7816,36.8794,66.087,66.3395,12.455,15.2257,44.3485,43.9939,28.6195,32.6693,68.0683,69.9791,7.1084,12.3331,35.0806,30.7022,29.9546,27.7501,54.0438,52.1739,49.2366,52.774,0.1449,0.1151,0.0662,0.0873,68.9392,69.5289,117.3621,106.0143,90.5955,96.6537,3,,5,,3,,8,,0.50460504,0.49539496,10,0,18,0,5,0,11,0,3,0,7,0,691,60,116,38,240,38,29,25,5,7,29,25,5,7
2014-1459-1276,2014,1276,1459,0,0.11,0,0.89,7.414680541,9.041271854,52.6936,47.41,40.1763,34.6473,76.2663,66.5421,6.2723,4.1899,50.1782,49.6276,31.8038,32.8605,73.1123,68.6441,8.4175,9.3064,40.0605,29.7347,31.0565,28.2565,55.5556,51.2023,48.2873,44.9405,0.0821,0.0955,0.0778,0.0854,62.8211,61.9795,122.2637,100.9265,101.6228,102.7681,7,,7,,9,,18,,0.501419924,0.498580076,4,2,8,2,1,0,3,0,1,0,1,0,440,189,93,184,268,184,25,20,8,12,25,20,8,12
2014-1174-1277,2014,1277,1174,0,0.23,0,0.77,33.31873241,42.42845314,52.1076,49.5293,39.2082,34.663,70.7418,71.1351,13.4052,8.5121,43.5285,49.6194,33.1579,32.6866,72.9795,69.3649,7.9942,9.5583,36.2668,34.4877,36.9291,31.6785,62.207,40.2778,49.5716,44.2308,0.1023,0.0835,0.0846,0.0686,65.6191,72.1442,117.2647,110.9047,96.5119,105.6262,2,,11,,2,,10,,0.499808118,0.500191882,16,0,16,0,11,0,11,0,6,0,6,0,465,115,186,140,186,140,26,25,8,9,26,25,8,9
2014-1328-1295,2014,1295,1328,0,0.71,1,0.29,20.63347422,23.54132269,55.4301,48.6739,34.7418,37.9494,75.7622,74.9377,12.6233,8.3981,46.0552,48.8336,37.8428,34.1534,75.2791,71.4849,5.126,8.7363,27.0133,36.9405,35.0416,34.9519,43.1298,53.1353,51.0386,47.6852,0.0927,0.0936,0.0797,0.0815,64.2445,71.2843,114.6785,116.8829,103.1756,100.2536,,,,21,,,,25,0.500652399,0.499347601,1,1,1,14,0,0,0,3,0,0,0,1,133,537,83,37,83,341,25,23,6,9,25,23,6,9
2014-1140-1332,2014,1332,1140,0,0.41,0,0.59,35.13805674,23.86401381,51.0671,49.2102,38.797,36.8201,77.2517,69.0711,8.7191,7.2202,49.3827,48.231,32.4059,33.7382,70.943,71.5198,9.5274,8.8092,33.6368,22.5047,32.0399,34.8542,52.9095,53.7525,50.358,54.5752,0.1082,0.094,0.0686,0.0822,68.8245,72.1949,117.1227,113.7187,100.5606,101.2405,19,,,,18,,,,0.502763074,0.497236926,1,6,9,6,1,1,1,1,0,0,0,0,506,232,46,77,289,77,23,23,9,11,23,23,9,11
2014-1160-1338,2014,1338,1160,0,0.53,0,0.47,10.40306917,14.62806499,50.0703,48.6175,35.0575,31.8102,71.1963,71.9201,8.6013,8.9844,45.4984,47.2656,32.6433,35.5524,70.6745,70.3151,10.1266,9.063,26.8519,30.4115,33.547,35.5488,62.905,48.7715,52.6589,54.3224,0.111,0.0874,0.0747,0.0971,63.9695,66.4456,115.091,105.8999,96.4552,96.2408,,,,,,,23,,0.499961624,0.500038376,9,2,9,2,3,0,3,0,0,0,0,0,287,148,95,49,95,115,25,23,9,11,25,23,9,11
2014-1308-1361,2014,1361,1308,0,0.23,1,0.77,14.88785384,18.71961188,45.122,52.8509,34.1667,36.0721,67.3373,68.4211,13.4677,13.4291,43.5484,42.7233,30.8118,33.264,68.3391,73.3427,10.5452,6.5789,25.6137,26.7274,30.4153,23.1028,39.2182,50.2769,48.5149,39.6919,0.1132,0.0685,0.0642,0.0825,64.0577,66.4601,108.0156,112.0734,90.9265,102.6728,,,13,,,,5,,0.5014583,0.4985417,6,3,13,3,1,0,5,0,0,0,3,0,495,152,175,88,256,88,29,26,4,9,29,26,4,9
2014-1301-1387,2014,1387,1301,0,0.29,1,0.71,27.57243484,38.6102372,50.5306,51.4658,31.7406,30.4762,69.863,65.748,9.9558,10.7504,44.3953,47.2583,29.6137,32.0786,68.4129,71.2103,12.3265,8.0782,32.3578,25.4854,25.5763,30.5959,57.5155,49.0526,46.8919,47.7086,0.1088,0.073,0.1039,0.0865,67.1867,66.0939,104.6245,113.5673,91.2243,103.4021,,,25,,,,12,,0.503146825,0.496853175,1,2,5,9,0,1,0,2,0,0,0,0,407,348,13,37,362,192,26,22,6,13,26,22,6,13
2014-1444-1393,2014,1393,1444,0,0.17,0,0.83,7.676787417,9.536430488,47.6608,53.7002,33.0693,32.6316,70.7692,71.8563,17.2205,9.6889,45.5186,47.8222,34.4675,31.4735,66.8301,71.519,7.6023,9.962,26.9621,35.0985,40.5033,38.3224,49.0842,47.3404,63.9416,52.6385,0.1309,0.0843,0.0705,0.1074,61.3321,66.8762,113.2241,106.6874,94.1875,102.3065,8,,14,,7,,1,,0.479824964,0.520175036,30,1,30,1,17,0,17,0,4,0,4,0,947,204,319,154,319,154,27,23,5,9,27,23,5,9
2014-1113-1400,2014,1400,1113,0,0.41,0,0.59,11.24457732,22.35662448,46.873,48.7973,32.6606,38.9535,67.1067,69.3774,15.7975,12.7719,42.9448,45.3333,35.2861,32.6493,69.2216,64.7541,7.9304,11.5979,26.0019,37.149,36.0157,27.333,49.9448,56.3397,54.3346,47.1376,0.082,0.072,0.091,0.0793,68.1663,69.2718,109.4989,108.3383,96.3269,95.9888,,,,,,,19,,0.499961624,0.500038376,14,1,20,7,5,0,6,1,1,0,1,0,583,395,165,120,299,278,23,21,10,11,23,21,10,11
2014-1454-1437,2014,1437,1454,0,0.11,0,0.89,4.526326259,9.032728569,53.8023,49.0724,35.5556,32.7001,71.5802,73.2759,11.1639,6.3272,42.9929,50.3858,35.313,31.04,70.7418,74.7863,7.4144,12.0594,44.8348,40.6061,33.0329,32.5351,60.1149,58.4416,54.1284,47.5797,0.1008,0.0818,0.0825,0.102,67.1484,67.4996,115.8448,104.5109,93.7249,104.9094,,,6,,,,6,,0.499616236,0.500383764,8,1,10,1,4,0,4,0,1,0,1,0,407,150,148,140,233,140,28,21,4,13,28,21,4,13
2014-1110-1458,2014,1458,1110,0,0.11,0,0.89,1.455551542,11.61238434,51.2612,55.1478,37.5949,37.9121,74.5645,70.6542,7.9624,9.8566,45.8307,45.6989,34.0741,31.8812,72.1934,67.8788,8.5435,8.053,39.1283,35.7564,25.2927,31.1536,50.4854,65.7754,39.7814,50.0745,0.0758,0.0989,0.0667,0.1158,64.3561,61.4065,119.4575,103.1066,98.6776,97.296,20,,12,,21,,21,,0.500422141,0.499577859,12,0,12,0,5,0,5,0,0,0,0,0,347,20,120,12,147,12,26,20,7,12,26,20,7,12
2014-1451-1112,2014,1112,1451,0,0.05,0,0.95,6.230475298,9.954563704,50.7042,51.1136,36.3636,39.434,65.8621,74.2254,11.5333,8.7402,40.2,47.0079,31.9778,33.6927,71.6332,70.6597,7.5544,7.0156,26.4249,37.1148,26.5066,22.6082,57.6305,55.0898,44.7165,47.5069,0.0904,0.0601,0.0722,0.0808,64.3811,64.3825,113.1181,105.6284,86.9004,106.4341,6,,4,,5,,3,,0.5014583,0.4985417,2,1,6,1,2,0,4,0,0,0,0,0,246,169,47,86,94,86,30,19,4,11,30,19,4,11
2014-1304-1124,2014,1124,1304,0,0.35,0,0.65,2.537721112,11.54642475,48.3525,47.4531,38.0323,33.3333,67.9731,71.669,14.058,9.261,46.3768,47.7081,35.5655,31.5254,66.9683,68.1452,8.1226,9.0259,34.29,33.5116,32.7485,35.5636,58.0899,42.2809,61.661,50.8621,0.0781,0.1061,0.0816,0.0803,62.5716,66.1547,118.569,108.2001,102.0226,96.0301,25,,23,,,,,,0.501112914,0.498887086,3,0,3,1,2,0,2,0,0,0,0,0,224,141,149,30,160,138,24,19,11,12,24,19,11,12
2014-1418-1166,2014,1166,1418,0,0.17,0,0.83,12.12057285,6.52961174,56.2734,49.5779,41.4918,37.0732,74.4257,66.5489,3.775,9.845,46.9954,50.6202,34.1108,33.2155,69.419,69.7304,9.176,13.4305,44.5483,32.0647,34.5766,30.4957,64.1588,47.3684,50.7109,45.3032,0.0608,0.095,0.0739,0.085,65.1335,69.8871,125.6888,109.8713,102.5492,105.6575,,,16,,,,17,,0.500921033,0.499078967,2,0,5,2,0,0,0,0,0,0,0,0,255,291,37,62,168,193,26,23,7,11,26,23,7,11
2014-1329-1211,2014,1211,1329,0,0.47,0,0.53,14.95507892,20.37974306,53.563,51.284,39.0323,36.4329,70.844,71.888,9.9852,12.1951,43.2692,44.9695,31.759,32.7132,70.6192,68.7422,8.6139,9.572,32.6832,33.797,31.2309,32.9586,54.4276,51.559,48.3333,46.5668,0.0977,0.1075,0.0883,0.086,66.1347,68.4965,111.4871,113.9907,93.7189,96.0137,15,9,,,14,12,24,,0.501189667,0.498810333,14,3,14,4,4,0,4,0,0,0,0,0,402,248,99,76,99,191,28,21,6,12,28,21,6,12
2014-1300-1235,2014,1235,1300,0,0.17,0,0.83,13.5108461,20.66921596,54.396,50.9182,35.8333,32.5253,69.2875,72.7381,7.0106,12.0039,45.9656,43.1752,34.0789,30.9689,73.2092,69.4868,8.8635,11.4357,37.5167,29.238,33.4507,35.8783,62.4294,58.2361,49.8952,50.56,0.0815,0.1155,0.0751,0.08,71.6611,64.2499,115.9219,107.4579,97.8163,99.0374,,,9,,,,14,,0.497352052,0.502647948,2,0,2,0,0,0,0,0,0,0,0,0,88,89,46,66,46,66,26,28,7,5,26,28,7,5
2014-1184-1242,2014,1242,1184,0,0.11,0,0.89,8.365374761,6.442398441,55.3868,55.7325,34.0541,38.6364,71.123,75.4795,14.5089,5.5499,44.3452,56.7104,35.4943,35.8456,67.9012,71.293,8.0983,11.6773,28.6378,44.2604,31.4635,35.4397,54.6597,55.1597,51.2883,57.0674,0.084,0.1189,0.096,0.0818,68.213,66.1213,118.5993,111.3351,96.899,108.3447,5,,10,,6,,7,,0.503261949,0.496738051,10,1,15,1,7,0,10,0,2,0,2,0,531,167,68,121,173,121,24,24,9,9,24,24,9,9
2014-1243-1246,2014,1246,1243,0,0.47,0,0.53,10.13467278,18.69755327,50,48.3092,33.2242,33.1104,68.2096,65.587,14.9178,8.0262,44.9431,45.9459,32.2206,29.2948,69.0191,68.4472,7.6779,10.306,27.6096,32.5,30.3391,31.1725,44.4223,63.0326,44.5874,52.5588,0.071,0.0937,0.0871,0.0969,66.0445,65.3541,114.9428,107.9999,96.3031,95.5198,1,,,,1,,13,,0.502340944,0.497659056,3,1,14,9,3,0,10,3,2,0,4,1,592,360,36,20,176,175,24,20,10,12,24,20,10,12
2014-1203-1272,2014,1272,1203,0,0.47,0,0.53,11.37404927,3.500515545,52.766,50.2311,33.0827,36.3813,64.7135,65.0888,11.1752,11.157,49.1709,47.438,30.9735,31.2409,65.1515,66.6139,9.4326,8.9368,27.3944,28.3664,28.9447,36.1478,61.087,54.9464,50.4084,52.2843,0.1214,0.1044,0.1115,0.0995,69.4037,67.3341,110.429,109.3604,97.7827,96.8501,13,,,,13,,22,,0.503223574,0.496776426,3,0,3,1,0,0,0,0,0,0,0,0,129,173,43,46,43,114,23,24,9,8,23,24,9,8
2014-1181-1273,2014,1273,1181,0,0.83,0,0.17,11.16067947,6.903734544,51.6184,50.2871,38.8167,39.4507,73.8881,72.9246,11.5351,7.4415,46.9211,50.3189,30.9489,30.735,69.8939,69.2612,8.8586,9.598,37.1184,39.6535,37.2688,24.1398,59.0857,54.7901,53.1208,44.8113,0.0882,0.1063,0.0837,0.0758,65.0083,66.0161,107.5434,124.3884,101.5988,101.4326,,4,,8,,4,,9,0.500921033,0.499078967,0,29,0,29,0,21,0,21,0,11,0,11,193,983,81,246,158,305,26,26,8,8,26,26,8,8
2014-1344-1314,2014,1314,1344,0,0.35,0,0.65,20.50503017,29.77912516,49.7227,46.5339,33.5632,34.7134,62.585,78.219,12.5389,11.9196,46.6511,48.8565,31.7293,32.7526,67.0384,68.8693,8.3795,8.1858,21.137,31.6532,34.1201,28.4581,54.8793,56.066,46.1728,47.2564,0.1038,0.0825,0.0842,0.0851,70.9425,64.9211,111.0116,114.267,94.489,100.631,12,,19,,11,,,,0.502417696,0.497582304,9,0,23,0,6,0,15,0,3,0,7,0,723,149,88,43,189,112,23,23,9,11,23,23,9,11
2014-1433-1372,2014,1372,1433,0,0.71,1,0.29,13.65944492,9.90841524,52.2575,45.5923,34.8665,34.9462,71.4477,67.3575,8.8287,11.4679,50,48.7768,34.7291,30.303,68.5751,66.7564,9.9498,9.9862,36.0428,33.8798,26.1935,30.0161,62.3256,49.7831,48.2468,48.5149,0.1042,0.1568,0.0778,0.083,63.6072,70.6438,111.6118,107.895,100.7614,89.3661,,14,,24,,15,,,0.501343171,0.498656829,0,3,0,3,0,1,0,1,0,1,0,1,31,137,2,45,2,45,31,26,2,8,31,26,2,8
2014-1307-1390,2014,1390,1307,0,0.59,0,0.41,34.69018761,20.29861933,49.8912,51.6693,36.4273,33.2209,70.2395,72.4218,11.463,13.2716,45.7768,41.1265,34.8529,34.7639,71.6016,72.48,6.454,7.8696,29.2821,32.0367,33.8983,35.0376,46.317,61.6293,56.7536,50,0.078,0.0716,0.0809,0.0853,66.476,66.0964,112.481,112.7491,98.6936,96.4921,,23,,17,,20,,,0.521669095,0.478330905,0,0,0,0,0,0,0,0,0,0,0,0,115,27,86,6,86,6,21,27,12,6,21,27,12,6
2014-1269-1397,2014,1397,1269,0,0.65,0,0.35,8.608510028,6.344501477,50.6164,49.8965,31.8555,34.5703,71.8072,68.2705,11.6262,12.2759,44.5078,46.7586,34.5794,30.8411,70.2128,67.5237,9.4996,12.5604,30.6338,26.1091,27.62,26.9521,49.5516,55.2222,45.1174,55.2788,0.0813,0.0948,0.084,0.0859,63.3134,71.6071,113.5177,108.3801,94.0612,96.7889,,,,,,,,,0.501765308,0.498234692,0,0,0,0,0,0,0,0,0,0,0,0,121,109,40,85,81,85,21,24,12,8,21,24,12,8
2014-1409-1417,2014,1417,1409,0,0.23,0,0.77,37.57271016,16.56382847,52.9818,49.2284,37.9768,32.67,74.851,67.5615,8.9504,10.4959,48.5761,43.2231,34.4394,35.1613,67.6,68.9298,6.2147,8.4105,27.459,31.7536,41.5597,33.8798,59.2731,51.1377,56.6815,50.2024,0.1307,0.0986,0.0744,0.085,70.0548,68.4678,116.7863,105.2906,97.5046,96.0053,22,,20,,23,,,,0.49915572,0.50084428,0,0,7,0,0,0,1,0,0,0,0,0,411,38,8,28,214,28,26,21,8,12,26,21,8,12
2014-1157-1438,2014,1438,1157,0,0.05,0,0.95,2.260058926,2.020721335,48.9811,47.619,36.8515,32.554,67.298,69.0058,12.0385,8.5657,42.0546,46.7131,32.2734,32.4324,66.1741,69.8987,9.5094,10.9195,29.6709,31.3416,33.5467,42.4312,56.6082,40.8673,51.3067,52.0451,0.0859,0.0894,0.085,0.1039,60.9663,67.183,113.9682,97.3108,89.4581,102.4904,24,,3,,25,,16,,0.500038376,0.499961624,1,0,3,8,0,0,1,3,0,0,0,0,173,670,59,87,92,425,28,21,6,12,28,21,6,12
2014-1142-1455,2014,1455,1142,0,0.05,0,0.95,18.50495565,39.9569739,52.3051,44.2446,35.0217,32.8969,72.3669,68.2373,14.9204,7.6993,43.5876,48.6413,31.0811,33.8028,64.8567,72.3435,7.544,10.3417,36.6773,35.4614,35.8257,31.0431,54.5035,52.0924,47.868,55.8865,0.1045,0.0906,0.074,0.0742,65.0202,60.1565,117.733,103.2247,92.69,104.3188,16,,2,,16,,2,,0.498656829,0.501343171,2,0,9,0,1,0,1,0,1,0,1,0,367,77,70,82,153,82,34,14,0,19,34,14,0,19
2014-1437-1163,2014,1163,1437,0,0.65,0,0.35,6.690326672,4.526326259,48.1351,53.8023,38.7314,35.5556,77.684,71.5802,15.2318,11.1639,42.1854,42.9929,32.9685,35.313,66.417,70.7418,8.9374,7.4144,34.2738,44.8348,32.6194,33.0329,50.2575,60.1149,51.7084,54.1284,0.1066,0.1008,0.0865,0.0825,64.9789,67.1484,109.4778,115.8448,92.8815,93.7249,18,,18,6,19,,,6,0.500076753,0.499923247,0,8,0,10,0,4,0,4,0,1,0,1,46,407,18,148,18,233,26,28,8,4,26,28,8,4
2014-1393-1173,2014,1173,1393,0,0.74,0,0.26,6.803350909,7.676787417,50.3639,47.6608,37.7329,33.0693,68.1319,70.7692,7.2508,17.2205,48.3384,45.5186,33.2242,34.4675,70.7083,66.8301,12.0815,7.6023,31.9128,26.9621,31.5762,40.5033,51.8717,49.0842,51.1269,63.9416,0.0911,0.1309,0.0751,0.0705,65.2367,61.3321,113.3938,113.2241,101.3973,94.1875,,8,,14,,7,,1,0.499078967,0.500921033,0,30,0,30,0,17,0,17,0,4,0,4,60,947,37,319,37,319,23,27,10,5,23,27,10,5
2014-1338-1196,2014,1196,1338,0,0.26,0,0.74,11.92533589,10.40306917,51.3011,50.0703,35.865,35.0575,66.8966,71.1963,8.6357,8.6013,43.4688,45.4984,33.0144,32.6433,69.3291,70.6745,8.8476,10.1266,34.5817,26.8519,31.2718,33.547,53.7566,62.905,47.7667,52.6589,0.1117,0.111,0.0889,0.0747,63.1796,63.9695,115.753,115.091,89.9943,96.4552,10,,1,,8,,4,23,0.5,0.5,13,9,13,9,7,3,7,3,3,0,3,0,482,287,168,95,188,95,32,25,2,9,32,25,2,9
2014-1387-1257,2014,1257,1387,0,0.47,0,0.53,31.88178078,27.57243484,52.657,50.5306,36.7816,31.7406,66.087,69.863,12.455,9.9558,44.3485,44.3953,28.6195,29.6137,68.0683,68.4129,7.1084,12.3265,35.0806,32.3578,29.9546,25.5763,54.0438,57.5155,49.2366,46.8919,0.1449,0.1088,0.0662,0.1039,68.9392,67.1867,117.3621,104.6245,90.5955,91.2243,3,,5,25,3,,8,12,0.500268635,0.499731365,10,1,18,5,5,0,11,0,3,0,7,0,691,407,116,13,240,362,29,26,5,6,29,26,5,6
2014-1400-1276,2014,1276,1400,0,0.35,0,0.65,7.414680541,11.24457732,52.6936,46.873,40.1763,32.6606,76.2663,67.1067,6.2723,15.7975,50.1782,42.9448,31.8038,35.2861,73.1123,69.2216,8.4175,7.9304,40.0605,26.0019,31.0565,36.0157,55.5556,49.9448,48.2873,54.3346,0.0821,0.082,0.0778,0.091,62.8211,68.1663,122.2637,109.4989,101.6228,96.3269,7,,7,,9,,18,19,0.501995563,0.498004437,4,14,8,20,1,5,3,6,1,1,1,1,440,583,93,165,268,299,25,23,8,10,25,23,8,10
2014-1217-1277,2014,1277,1217,0,0.26,0,0.74,33.31873241,46.60737592,52.1076,49.6552,39.2082,38.7097,70.7418,72.4051,13.4052,13.3215,43.5285,44.9378,33.1579,32.7935,72.9795,70.798,7.9942,9.7414,36.2668,28.6154,36.9291,30.4938,62.207,57.1429,49.5716,50.5988,0.1023,0.1102,0.0846,0.0895,65.6191,65.095,117.2647,111.1981,96.5119,96.2542,2,,11,,2,,10,,0.503875941,0.496124059,16,2,16,3,11,0,11,1,6,0,6,0,465,314,186,70,186,209,26,26,8,4,26,26,8,4
2014-1295-1361,2014,1361,1295,0,0.26,0,0.74,14.88785384,20.63347422,45.122,55.4301,34.1667,34.7418,67.3373,75.7622,13.4677,12.6233,43.5484,46.0552,30.8118,37.8428,68.3391,75.2791,10.5452,5.126,25.6137,27.0133,30.4153,35.0416,39.2182,43.1298,48.5149,51.0386,0.1132,0.0927,0.0642,0.0797,64.0577,64.2445,108.0156,114.6785,90.9265,103.1756,,,13,,,,5,,0.503223574,0.496776426,6,1,13,1,1,0,5,0,0,0,3,0,495,133,175,83,256,83,29,25,4,6,29,25,4,6
2014-1332-1458,2014,1458,1332,0,0.35,0,0.65,1.455551542,35.13805674,51.2612,51.0671,37.5949,38.797,74.5645,77.2517,7.9624,8.7191,45.8307,49.3827,34.0741,32.4059,72.1934,70.943,8.5435,9.5274,39.1283,33.6368,25.2927,32.0399,50.4854,52.9095,39.7814,50.358,0.0758,0.1082,0.0667,0.0686,64.3561,68.8245,119.4575,117.1227,98.6776,100.5606,20,19,12,,21,18,21,,0.500153506,0.499846494,12,1,12,9,5,1,5,1,0,0,0,0,347,506,120,46,147,289,26,23,7,9,26,23,7,9
2014-1211-1112,2014,1112,1211,0,0.29,0,0.71,6.230475298,14.95507892,50.7042,53.563,36.3636,39.0323,65.8621,70.844,11.5333,9.9852,40.2,43.2692,31.9778,31.759,71.6332,70.6192,7.5544,8.6139,26.4249,32.6832,26.5066,31.2309,57.6305,54.4276,44.7165,48.3333,0.0904,0.0977,0.0722,0.0883,64.3811,66.1347,113.1181,111.4871,86.9004,93.7189,6,15,4,,5,14,3,24,0.499923247,0.500076753,2,14,6,14,2,4,4,4,0,0,0,0,246,402,47,99,94,99,30,28,4,6,30,28,4,6
2014-1166-1124,2014,1124,1166,0,0.59,0,0.41,2.537721112,12.12057285,48.3525,56.2734,38.0323,41.4918,67.9731,74.4257,14.058,3.775,46.3768,46.9954,35.5655,34.1108,66.9683,69.419,8.1226,9.176,34.29,44.5483,32.7485,34.5766,58.0899,64.1588,61.661,50.7109,0.0781,0.0608,0.0816,0.0739,62.5716,65.1335,118.569,125.6888,102.0226,102.5492,25,,23,16,,,,17,0.50084428,0.49915572,3,2,3,5,2,0,2,0,0,0,0,0,224,255,149,37,160,168,24,26,11,7,24,26,11,7
2014-1314-1235,2014,1235,1314,0,0.41,0,0.59,13.5108461,20.50503017,54.396,49.7227,35.8333,33.5632,69.2875,62.585,7.0106,12.5389,45.9656,46.6511,34.0789,31.7293,73.2092,67.0384,8.8635,8.3795,37.5167,21.137,33.4507,34.1201,62.4294,54.8793,49.8952,46.1728,0.0815,0.1038,0.0751,0.0842,71.6611,70.9425,115.9219,111.0116,97.8163,94.489,,12,9,19,,11,14,,0.500076753,0.499923247,2,9,2,23,0,6,0,15,0,3,0,7,88,723,46,88,46,189,26,23,7,9,26,23,7,9
2014-1455-1246,2014,1246,1455,0,0.71,0,0.29,10.13467278,18.50495565,50,52.3051,33.2242,35.0217,68.2096,72.3669,14.9178,14.9204,44.9431,43.5876,32.2206,31.0811,69.0191,64.8567,7.6779,7.544,27.6096,36.6773,30.3391,35.8257,44.4223,54.5035,44.5874,47.868,0.071,0.1045,0.0871,0.074,66.0445,65.0202,114.9428,117.733,96.3031,92.69,1,16,,2,1,16,13,2,0.500690775,0.499309225,3,2,14,9,3,1,10,1,2,1,4,1,592,367,36,70,176,153,24,34,10,0,24,34,10,0
2014-1242-1390,2014,1390,1242,0,0.74,0,0.26,34.69018761,8.365374761,49.8912,55.3868,36.4273,34.0541,70.2395,71.123,11.463,14.5089,45.7768,44.3452,34.8529,35.4943,71.6016,67.9012,6.454,8.0983,29.2821,28.6378,33.8983,31.4635,46.317,54.6597,56.7536,51.2883,0.078,0.084,0.0809,0.096,66.476,68.213,112.481,118.5993,98.6936,96.899,,5,,10,,6,,7,0.501228043,0.498771957,0,10,0,15,0,7,0,10,0,2,0,2,115,531,86,68,86,173,21,24,12,9,21,24,12,9
2014-1273-1397,2014,1397,1273,0,0.41,0,0.59,8.608510028,11.16067947,50.6164,51.6184,31.8555,38.8167,71.8072,73.8881,11.6262,11.5351,44.5078,46.9211,34.5794,30.9489,70.2128,69.8939,9.4996,8.8586,30.6338,37.1184,27.62,37.2688,49.5516,59.0857,45.1174,53.1208,0.0813,0.0882,0.084,0.0837,63.3134,65.0083,113.5177,107.5434,94.0612,101.5988,,,,,,,,,0.52220533,0.47779467,0,0,0,0,0,0,0,0,0,0,0,0,121,193,40,81,81,158,21,26,12,8,21,26,12,8
2014-1372-1417,2014,1417,1372,0,0.26,0,0.74,37.57271016,13.65944492,52.9818,52.2575,37.9768,34.8665,74.851,71.4477,8.9504,8.8287,48.5761,50,34.4394,34.7291,67.6,68.5751,6.2147,9.9498,27.459,36.0428,41.5597,26.1935,59.2731,62.3256,56.6815,48.2468,0.1307,0.1042,0.0744,0.0778,70.0548,63.6072,116.7863,111.6118,97.5046,100.7614,22,,20,,23,,,,0.499923247,0.500076753,0,0,7,0,0,0,1,0,0,0,0,0,411,31,8,2,214,2,26,31,8,2,26,31,8,2
2014-1272-1438,2014,1438,1272,0,0.29,0,0.71,2.260058926,11.37404927,48.9811,52.766,36.8515,33.0827,67.298,64.7135,12.0385,11.1752,42.0546,49.1709,32.2734,30.9735,66.1741,65.1515,9.5094,9.4326,29.6709,27.3944,33.5467,28.9447,56.6082,61.087,51.3067,50.4084,0.0859,0.1214,0.085,0.1115,60.9663,69.4037,113.9682,110.429,89.4581,97.7827,24,13,3,,25,13,16,22,0.500307011,0.499692989,1,3,3,3,0,0,1,0,0,0,0,0,173,129,59,43,92,43,28,23,6,9,28,23,6,9
